Community,Node,type,country,In-Degree,Out-Degree,Avg-Weight,Node_Count,Edge_Count,ownership,partnership,family_relationship,membership,Connected_Node_Type_company,Connected_Node_Type_organization,Connected_Node_Type_Uncategorized,Connected_Node_Type_person,Connected_Node_Type_location,Connected_Node_Type_political_organization,Connected_Node_Type_vessel,Connected_Node_Type_movement,Connected_Node_Type_event,Total_Suspect
1,914,organization,Unknown,0,2,0.911339135,3,2,0,0,0,2,0,1,1,0,0,0,0,0,0,0.0
1,Katherine Chavez,person,Country_271835,2,0,0.84061772,3,2,0,0,0,2,0,1,0,0,1,0,0,0,0,0.0
1,Sherry Richmond,person,Country_271835,4,0,0.9376856575,5,4,3,0,1,0,0,0,0,1,1,0,0,2,0,0.0
1,SeaSpray Wave SRL Solutions,Uncategorized,Unknown,185,208,0.8535668449363868,234,393,98,82,57,156,52,117,86,78,37,6,11,2,4,4.0
1,Cynthia Byrd,person,Country_271835,0,1,0.88838696,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0
1,course years,event,Unknown,1,0,0.8604057,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0
1,6204,organization,Unknown,4,1,0.8974009539999999,6,5,0,0,0,5,1,1,2,1,0,0,0,0,0,0.0
1,32416483,organization,Unknown,1,1,0.830193915,3,2,0,0,0,2,1,0,1,0,0,0,0,0,0,0.0
1,705283b0-cdb7-4f0a-8481-b3fea243a8e5,location,Unknown,0,4,0.8285016125,4,4,1,1,0,2,2,0,1,1,0,0,0,0,0,0.0
1,Irtysh - Inc Distribution,Uncategorized,Unknown,1,1,0.86848411,3,2,0,0,0,2,0,1,0,0,0,0,1,0,0,0.0
1,Jennifer Thompson,person,Country_271835,0,2,0.87106292,3,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0.0
1,underwater,vessel,Unknown,0,3,0.9070539166666668,3,3,0,0,1,2,2,0,0,0,0,0,1,0,0,0.0
1,Covid,Uncategorized,Unknown,1,2,0.812481,4,3,0,1,1,1,0,0,1,0,1,0,1,0,0,0.0
1,72630,organization,Unknown,0,4,0.8559958425,5,4,0,3,0,1,1,1,0,2,0,0,0,0,0,0.0
1,George Vance,person,Country_271835,1,2,0.8509145333333333,4,3,0,0,0,3,1,2,0,0,0,0,0,0,0,0.0
1,Jeremy Norris,person,Country_271835,20,5,0.8627163539999999,20,25,1,8,9,7,2,4,7,8,2,0,0,0,2,0.0
1,Tristan Johnson,person,Wysterion,7,0,0.8819862928571427,7,7,0,2,2,3,1,1,3,2,0,0,0,0,0,0.0
1,boatâs,vessel,Unknown,5,0,0.893019654,6,5,0,0,0,5,1,2,1,1,0,0,0,0,0,0.0
1,9280,organization,Unknown,1,0,0.85543203,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0
1,Single Seafood,Uncategorized,Unknown,1,1,0.81353265,3,2,1,0,0,1,0,0,2,0,0,0,0,0,0,0.0
1,âPokÃ©mon,Uncategorized,Unknown,3,0,0.81266565,4,3,0,0,3,0,0,2,1,0,0,0,0,0,0,0.0
1,Wanda Collins,person,Country_271835,1,0,0.8863163,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0
1,613281364,organization,Unknown,2,0,0.83969,3,2,0,0,0,2,1,1,0,0,0,0,0,0,0,0.0
1,c0ce6d15-622b-42a3-b892-f5efe5b4d00c,location,Unknown,0,2,0.87262002,3,2,0,0,0,2,1,0,1,0,0,0,0,0,0,0.0
1,Christopher Daniel,person,Country_271835,0,2,0.842969765,3,2,0,0,2,0,0,0,1,0,0,0,0,0,1,0.0
1,309535101,organization,Unknown,3,0,0.8890893733333334,4,3,3,0,0,0,2,0,0,1,0,0,0,0,0,0.0
1,electric,vessel,Unknown,3,4,0.8786615557142856,7,7,2,0,1,4,2,2,0,0,1,0,2,0,0,0.0
1,HMS,vessel,Unknown,1,1,0.8326988500000001,3,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0.0
1,Madeline Collins,person,Country_271835,2,0,0.8561118999999999,3,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0.0
1,Brandon Jackson,person,Country_271835,1,0,0.84604305,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0
1,Stephanie Robinson,person,Country_271835,3,0,0.8517348299999999,4,3,0,0,3,0,1,0,0,0,2,0,0,0,0,0.0
1,24996,organization,Unknown,0,2,0.87709755,3,2,0,0,1,1,0,1,0,0,0,0,1,0,0,0.0
1,076,Uncategorized,Unknown,0,2,0.827248635,3,2,0,0,2,0,0,1,1,0,0,0,0,0,0,0.0
1,Jeremy Cordova,person,Country_271835,0,2,0.80569113,3,2,0,0,2,0,0,1,0,0,0,0,1,0,0,0.0
1,760079,organization,Unknown,2,2,0.832198165,5,4,0,2,0,2,2,1,0,1,0,0,0,0,0,0.0
1,1214936,organization,Unknown,3,0,0.9248036,4,3,3,0,0,0,1,0,2,0,0,0,0,0,0,0.0
1,Barry Harris,person,Country_247330,0,2,0.919243675,3,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0.0
1,b47086b0-e225-436a-83b1-2cf5cda4dbd5,location,Unknown,4,0,0.8356068875,5,4,0,0,0,4,1,1,2,0,0,0,0,0,0,0.0
1,Rickard shrimp,Uncategorized,Unknown,0,2,0.85817623,3,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0.0
1,West Bengal SRL Marine conservation,Uncategorized,Unknown,3,0,0.8691330333333335,4,3,0,2,0,1,0,0,2,0,1,0,0,0,0,0.0
1,Phillips,Uncategorized,Unknown,2,4,0.8541252333333333,7,6,3,1,1,1,1,0,1,2,2,0,0,0,0,0.0
1,967,organization,Unknown,1,1,0.8360710650000001,3,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0.0
1,359755772,organization,Unknown,1,2,0.81646543,4,3,0,1,0,2,1,0,0,0,1,1,0,0,0,0.0
1,Orange River  AS Logistics,Uncategorized,Unknown,1,0,0.90888196,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0
1,Federated,Uncategorized,Unknown,5,14,0.7441787,19,19,11,2,0,6,2,5,5,2,2,0,1,0,2,0.0
1,ed114149-9468-41b4-adda-343883e79e04,location,Unknown,0,2,0.8483670000000001,3,2,0,2,0,0,0,1,0,0,1,0,0,0,0,0.0
1,5246016,organization,Unknown,2,0,0.80367493,3,2,0,0,0,2,1,0,1,0,0,0,0,0,0,0.0
1,âPortlandâ,Uncategorized,Unknown,3,0,0.84040157,4,3,3,0,0,0,0,0,2,0,0,0,0,0,1,0.0
1,402,organization,Unknown,0,1,0.81751084,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0
1,Kagera River  Company Solutions,Uncategorized,Unknown,0,3,0.9019905666666664,4,3,0,2,0,1,0,0,1,2,0,0,0,0,0,0.0
1,da243ebe-ea98-4510-a6a8-add6679f9d1a,location,Unknown,2,0,0.8159876500000001,3,2,0,0,1,1,0,1,0,0,0,0,1,0,0,0.0
1,43223,organization,Unknown,1,3,0.8400643425000001,5,4,3,0,0,1,1,0,1,1,0,1,0,0,0,0.0
1,Storm,event,Unknown,0,1,0.91288066,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0
1,Kyle Stanton,person,Country_271835,0,2,0.86673888,3,2,0,0,1,1,1,0,0,1,0,0,0,0,0,0.0
1,28379,organization,Unknown,1,2,0.8447178666666666,4,3,2,0,1,0,1,1,1,0,0,0,0,0,0,0.0
1,Mar del Oeste Pic,company,Vesperlandia,170,187,0.8547187506162464,226,357,79,68,59,151,28,121,72,75,40,5,11,3,2,4.0
1,William James,person,Country_271835,7,1,0.84257154,9,8,2,0,3,3,2,1,0,3,1,0,1,0,0,0.0
1,Kathy Rodriguez,person,Country_271835,0,3,0.90841397,4,3,1,0,2,0,0,0,0,2,1,0,0,0,0,0.0
1,951187691,organization,Unknown,2,0,0.83277157,3,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0.0
1,Ann Flowers,person,Country_271835,1,0,0.80880195,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0
1,Mount Kenya Estuary Sp Holdings,Uncategorized,Unknown,0,6,0.8397309733333334,7,6,1,0,1,4,0,4,1,0,1,0,0,0,0,0.0
1,Charles Fitzgerald,person,Country_271835,5,1,0.84828364,6,6,1,2,1,2,0,1,2,1,2,0,0,0,0,0.0
1,Randall Newman,person,Country_271835,0,2,0.8343934850000001,3,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0.0
1,Bobby Walker,person,Country_271835,0,2,0.903989255,3,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0.0
1,Kevin Daniel,person,Country_271835,0,2,0.8511667700000001,3,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0.0
1,Julie Parks,person,Country_271835,0,2,0.83839553,3,2,1,0,1,0,0,1,0,1,0,0,0,0,0,0.0
1,operated vehicle,vessel,Unknown,2,0,0.9565022,3,2,0,0,0,2,0,0,1,0,0,0,1,0,0,0.0
1,Brian Stevens,person,Country_271835,0,2,0.91098755,3,2,0,1,1,0,0,0,0,1,0,0,0,0,1,0.0
1,dffd75ca-7510-403d-a6a0-f904b0c7b41d,location,Unknown,0,2,0.9514578,3,2,0,1,0,1,0,0,0,0,2,0,0,0,0,0.0
1,monthsâ,Uncategorized,Unknown,0,3,0.8435231666666666,3,3,0,0,3,0,0,0,0,0,0,0,2,1,0,0.0
1,b400d237-4d56-4de8-917a-8e7654ccf315,location,Unknown,0,1,0.8596914,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0
1,Seafood,Uncategorized,Unknown,5,10,0.8670245106666666,14,15,4,4,1,6,5,7,0,1,2,0,0,0,0,0.0
1,e678510b-947d-455a-8eb0-44d1009682ec,location,Unknown,11,21,0.86085847375,25,32,2,7,1,22,8,5,7,8,3,1,0,0,0,0.0
1,Aine,vessel,Unknown,3,0,0.8614903100000001,4,3,0,0,0,3,0,1,2,0,0,0,0,0,0,0.0
1,7c54563c-577c-462f-8e30-389b510c776a,location,Unknown,0,1,0.9025884,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0
1,Tamil Nadu S.p.A.,Uncategorized,Unknown,16,6,0.8428991595454545,20,22,1,4,7,10,6,6,7,1,1,1,0,0,0,0.0
1,Brett Lee,person,Country_271835,3,0,0.8335911,4,3,0,0,0,3,0,1,0,0,2,0,0,0,0,0.0
1,87648111,organization,Unknown,3,1,0.861790175,5,4,1,2,0,1,0,3,1,0,0,0,0,0,0,0.0
1,2430986,organization,Unknown,0,2,0.864679325,3,2,0,1,0,1,0,1,0,1,0,0,0,0,0,0.0
1,e1d7b4ac-ed31-42a4-9375-4afb0f78f276,location,Unknown,1,2,0.8563782999999999,4,3,0,0,3,0,0,2,0,1,0,0,0,0,0,0.0
1,Bruce Spears,person,Country_271835,4,0,0.8980611875,5,4,0,0,0,4,1,1,2,0,0,0,0,0,0,0.0
1,903311212,organization,Unknown,170,220,0.8542703858717949,235,390,85,84,53,168,83,88,81,77,34,8,15,0,4,4.0
1,Shawna Welch,person,Country_271835,0,2,0.8741823200000001,3,2,0,0,1,1,0,1,1,0,0,0,0,0,0,0.0
1,933754160,organization,Unknown,2,0,0.81305125,3,2,0,0,0,2,1,0,0,0,1,0,0,0,0,0.0
1,Melissa Spence,person,Country_271835,2,0,0.93473337,3,2,1,0,1,0,0,0,0,1,1,0,0,0,0,0.0
1,97836b65-db6a-43bf-9467-cf57d84645ff,location,Unknown,0,5,0.83523444,6,5,3,0,0,2,1,2,0,1,1,0,0,0,0,0.0
1,Christopher Moore,person,Country_271835,1,1,0.817986375,3,2,0,0,0,2,0,0,1,0,1,0,0,0,0,0.0
1,One Hongn,Uncategorized,Unknown,1,2,0.8549025966666667,3,3,2,1,0,0,0,0,1,2,0,0,0,0,0,0.0
1,Mar de Cristalino Co,Uncategorized,Unknown,1,2,0.9033782966666668,4,3,1,0,0,2,0,0,1,2,0,0,0,0,0,0.0
1,FlodstrÃ,Uncategorized,Unknown,0,1,0.80048126,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0
1,3eed159b-e98e-4f8a-98c2-c34341435411,location,Unknown,0,1,0.90954226,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0
1,Madhya Pradesh Market Ltd Solutions,Uncategorized,Unknown,1,0,0.81344056,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0
1,55394387,organization,Unknown,3,4,0.8657784700000001,8,7,0,3,0,4,1,1,3,1,0,0,1,0,0,0.0
1,Adam Gutierrez,person,Country_216139,0,1,0.8188704,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0
1,34f0cbbf-83c3-4e09-ad7a-b94a778f7c12,location,Unknown,0,1,0.85020775,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0
1,Dr. Michelle Dominguez,person,Country_271835,1,3,0.8741405425,5,4,0,0,3,1,0,0,1,3,0,0,0,0,0,0.0
1,6b58646e-1d3a-4b72-b8a0-9f57c296d73d,location,Unknown,0,2,0.8691346,3,2,1,0,0,1,0,0,2,0,0,0,0,0,0,0.0
2,Mrs. Crystal Reyes,person,Country_271835,1,0,0.8231836,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0
2,b4caf8cd-dbc7-4c99-9f2b-de407274c08b,location,Unknown,2,2,0.84232292,5,4,0,0,0,4,0,0,1,0,3,0,0,0,0,0.0
2,908724,organization,Unknown,5,0,0.861224668,6,5,2,0,0,3,0,2,0,1,2,0,0,0,0,0.0
2,Timothy Reeves,person,Country_271835,5,3,0.91105667,8,8,0,1,5,2,0,4,1,1,0,2,0,0,0,0.0
2,878521,political_organization,Unknown,0,2,0.88260015,3,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0.0
2,1972868,organization,Unknown,1,1,0.8615888,3,2,1,0,1,0,0,2,0,0,0,0,0,0,0,0.0
2,24189,organization,Unknown,0,2,0.83184918,3,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0.0
2,416dab02-bf67-48af-a99b-c691339dc5e0,location,Unknown,0,3,0.8417557999999999,4,3,3,0,0,0,0,1,0,0,2,0,0,0,0,0.0
2,22150,political_organization,Unknown,4,0,0.8833664575,5,4,4,0,0,0,0,0,1,0,0,3,0,0,0,0.0
2,whales,vessel,Unknown,0,3,0.8812603666666666,4,3,0,0,0,3,0,0,1,1,0,0,1,0,0,0.0
2,Michelle Campbell,person,Country_271835,1,0,0.8868583,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
2,Ms. Jenna Gonzalez MD,person,Country_552976,1,0,0.9446956,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0
2,924,organization,Unknown,8,6,0.744832132142857,14,14,1,5,6,2,3,7,0,2,1,0,1,0,0,0.0
2,0,organization,Unknown,6,7,0.905740523846154,14,13,2,5,6,0,0,7,3,2,1,0,0,0,0,0.0
2,92a375a3-0c31-494e-9a56-eeabe3750d90,location,Unknown,2,0,0.83573639,3,2,0,0,0,2,0,0,1,1,0,0,0,0,0,0.0
2,Caribbean,Uncategorized,Unknown,4,16,0.8414634370000001,21,20,6,0,3,11,1,7,1,4,3,4,0,0,0,0.0
2,84,organization,Unknown,4,2,0.8691676583333333,7,6,4,1,1,0,1,1,1,1,0,2,0,0,0,0.0
2,4183208,organization,Unknown,2,0,0.8135291250000001,3,2,0,0,0,2,0,0,0,0,1,0,0,0,1,0.0
2,37e46ce7-3cfa-4805-a254-5549adf19805,location,Unknown,1,4,0.849289196,6,5,0,0,0,5,0,0,1,1,3,0,0,0,0,0.0
2,Spencer King,person,Country_271835,3,2,0.8767373920000001,6,5,0,1,1,3,0,2,2,1,0,0,0,0,0,0.0
2,3,political_organization,Unknown,2,1,0.8265990666666667,4,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0.0
2,Mrs. Jessica Meyer,person,Country_271835,2,0,0.88821102,3,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0.0
2,Kevin Moreno,person,Country_271835,2,0,0.84834033,3,2,1,0,1,0,0,0,0,1,1,0,0,0,0,0.0
2,95c715ba-891e-4472-8e2a-4e746dcc266a,location,Unknown,8,0,0.85840223875,9,8,0,1,3,4,1,3,1,1,2,0,0,0,0,0.0
2,Aerial,vessel,Unknown,2,0,0.87893887,3,2,0,2,0,0,0,1,0,0,0,0,1,0,0,0.0
2,755,organization,Unknown,7,4,0.9260387854545457,12,11,0,4,7,0,1,6,1,1,1,1,0,0,0,0.0
2,15785056,organization,Unknown,2,0,0.8316428250000001,3,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0.0
2,Reunion,Uncategorized,Unknown,3,0,0.85302802,4,3,0,0,1,2,0,0,1,0,2,0,0,0,0,0.0
2,4f533d76-17d7-4b95-86b5-106503c99b0c,location,Unknown,1,1,0.81624225,3,2,0,0,1,1,0,2,0,0,0,0,0,0,0,0.0
2,91810266,organization,Unknown,1,0,0.9053821,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0
2,44956,organization,Unknown,2,3,0.8301812100000001,6,5,0,0,4,1,0,2,0,0,2,1,0,0,0,0.0
2,9992346,organization,Unknown,0,2,0.84538892,3,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0.0
2,Ashley Davis,person,Syrithania,1,1,0.84473362,3,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0.0
2,Tanzania,Uncategorized,Unknown,2,9,0.8567295518181818,12,11,0,0,4,7,1,2,1,2,5,0,0,0,0,0.0
2,63,political_organization,Unknown,2,5,0.8477923657142857,8,7,5,0,2,0,0,3,1,0,0,3,0,0,0,0.0
2,854,organization,Unknown,3,0,0.8626535533333334,4,3,0,3,0,0,0,2,1,0,0,0,0,0,0,0.0
2,8561,organization,Unknown,1,0,0.936132,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0
2,Manned,vessel,Unknown,1,1,0.87241322,3,2,0,2,0,0,0,1,0,0,0,0,1,0,0,0.0
2,a39483f8-121a-4c18-9b20-9e0d2cba52e9,location,Unknown,0,4,0.84569495,5,4,2,0,1,1,0,1,1,1,0,0,0,1,0,0.0
2,ec1b111d-b9eb-4eef-ab00-ff7124cca480,location,Unknown,0,3,0.8525649333333334,4,3,0,0,2,1,0,3,0,0,0,0,0,0,0,0.0
2,85052185,organization,Unknown,0,2,0.9301377,3,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0.0
2,4332001,organization,Unknown,0,1,0.8211864,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0
2,3785,organization,Unknown,2,0,0.8882108200000001,3,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0.0
2,865275,organization,Unknown,7,10,0.8824607964705882,15,17,0,3,8,6,1,9,3,3,1,0,0,0,0,0.0
2,185040354,organization,Unknown,30,19,0.876344226734694,43,49,11,15,9,14,6,32,1,5,2,1,1,1,0,0.0
2,3cda9d0b-77af-4e85-bef8-e935ca55ea06,location,Unknown,0,3,0.9040890833333334,4,3,0,0,3,0,1,2,0,0,0,0,0,0,0,0.0
2,Andrea Hansen,person,Country_271835,2,0,0.87182705,3,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0.0
2,Jason Cameron,person,Oceanus,2,4,0.8366341200000001,7,6,1,1,1,3,0,2,1,1,0,1,1,0,0,0.0
2,faf.20363,Uncategorized,Unknown,3,0,0.9341924666666668,4,3,0,3,0,0,1,0,1,1,0,0,0,0,0,0.0
2,25a765f4-b6d0-4588-9a7a-0798de847cfd,location,Unknown,1,2,0.8287269,4,3,3,0,0,0,0,1,0,0,2,0,0,0,0,0.0
2,8412071,organization,Unknown,1,5,0.9100438316666666,6,6,0,1,3,2,0,6,0,0,0,0,0,0,0,0.0
2,494197,organization,Unknown,2,0,0.92489392,3,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0.0
2,7845,political_organization,Unknown,3,3,0.905735125,6,6,0,1,2,3,0,2,1,3,0,0,0,0,0,0.0
2,Makayla Anderson,person,Country_271835,3,3,0.8591496983333333,6,6,1,0,0,5,0,2,1,0,3,0,0,0,0,0.0
2,218,political_organization,Unknown,4,1,0.845251964,6,5,4,1,0,0,0,1,1,0,0,3,0,0,0,0.0
2,1576352,organization,Unknown,8,0,0.912490725,9,8,8,0,0,0,0,4,0,2,0,2,0,0,0,0.0
2,8787,organization,Unknown,3,15,0.8817680272222223,18,18,2,7,4,5,1,7,3,2,1,1,3,0,0,0.0
2,Image ArtTower,Uncategorized,Unknown,2,0,0.8838509,3,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0.0
2,8609,organization,Unknown,1,2,0.8807457666666666,4,3,2,0,1,0,1,2,0,0,0,0,0,0,0,0.0
2,2030â,Uncategorized,Unknown,3,0,0.9121864133333334,4,3,0,0,0,3,0,2,0,1,0,0,0,0,0,0.0
2,80737369,organization,Unknown,1,6,0.85767756,8,7,2,0,0,5,0,1,1,2,2,0,1,0,0,0.0
2,6d249c4d-1f62-4ab2-b107-8fd978f115c7,location,Unknown,0,2,0.83586535,3,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0.0
2,724,organization,Unknown,0,1,0.820158,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0
2,97,organization,Unknown,4,5,0.85114255,9,9,1,1,3,4,1,5,0,2,1,0,0,0,0,0.0
2,21323516,organization,Unknown,3,0,0.8230578566666665,4,3,0,2,1,0,1,2,0,0,0,0,0,0,0,0.0
2,144431,organization,Unknown,1,1,0.862526985,3,2,0,1,1,0,0,0,0,1,1,0,0,0,0,0.0
2,ânecessaryâ,Uncategorized,Unknown,1,2,0.9036052866666666,3,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0.0
2,1017141,organization,Unknown,0,3,0.8831770200000001,4,3,0,1,0,2,0,3,0,0,0,0,0,0,0,0.0
2,228,political_organization,Unknown,0,5,0.844342606,6,5,5,0,0,0,0,1,1,0,0,3,0,0,0,0.0
2,oceanâs,vessel,Unknown,5,1,0.8722460999999999,7,6,0,2,0,4,0,2,2,0,1,0,1,0,0,0.0
2,aea12579-8802-4b2d-b432-fc35fe4d10d5,location,Unknown,3,3,0.8414090483333334,7,6,0,0,1,5,0,2,1,1,2,0,0,0,0,0.0
2,4764109,organization,Unknown,1,1,0.88245522,3,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0.0
2,arts,event,Unknown,0,2,0.906202135,3,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0.0
2,2591586,organization,Unknown,4,7,0.8606341118181817,12,11,2,3,2,4,2,7,1,1,0,0,0,0,0,0.0
2,Gregory Moore,person,Country_271835,1,0,0.8239128,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0
2,cdc89aad-5d8c-48bf-b155-81d2a932782b,location,Unknown,0,5,0.8573196700000001,6,5,1,1,0,3,0,2,1,0,2,0,0,0,0,0.0
2,Jennifer Price,person,Country_271835,0,4,0.90644464,5,4,0,0,1,3,0,4,0,0,0,0,0,0,0,0.0
2,Christine Robinson,person,Country_271835,1,0,0.82753474,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0
2,60806,organization,Unknown,6,3,0.8459494833333333,10,9,1,0,3,5,1,4,2,0,2,0,0,0,0,0.0
2,71755,organization,Unknown,5,0,0.8727190979999999,6,5,0,0,4,1,0,4,0,0,1,0,0,0,0,0.0
2,733,organization,Unknown,5,2,0.8488495571428573,8,7,6,0,1,0,0,3,0,1,1,2,0,0,0,0.0
2,Jamie Knox,person,Country_271835,2,0,0.8258290500000001,3,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0.0
2,259e9338-b33e-4dc7-843a-96a720d22d9b,location,Unknown,3,1,0.904250215,4,4,0,0,1,3,2,0,2,0,0,0,0,0,0,0.0
2,Oceanfront Oasis Inc Carriers,Uncategorized,Unknown,4,0,0.7350099625,5,4,1,0,2,1,0,4,0,0,0,0,0,0,0,0.0
2,1dfb2440-85dc-4f0c-914f-e18498e6cd1b,location,Unknown,3,2,0.859834998,5,5,2,0,0,3,0,1,1,3,0,0,0,0,0,0.0
2,38b72863-eaf3-4270-a213-d9ddaee2c6cb,location,Unknown,3,1,0.838915175,5,4,0,0,0,4,0,0,1,0,3,0,0,0,0,0.0
2,6889326,political_organization,Unknown,1,0,0.82337284,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0
2,410af01b-a5fb-4d6c-946d-a48fea30332b,location,Unknown,4,0,0.8356193999999999,5,4,0,0,0,4,0,0,1,0,3,0,0,0,0,0.0
2,Anna Johnson,person,Country_271835,0,2,0.870765955,3,2,0,1,1,0,0,1,0,0,1,0,0,0,0,0.0
2,Kristen Martin,person,Country_271835,3,2,0.879524522,6,5,1,0,3,1,1,2,1,1,0,0,0,0,0,0.0
2,653505420,political_organization,Unknown,0,1,0.82495403,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0
2,34731154,organization,Unknown,2,1,0.91493198,3,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0.0
2,52,organization,Unknown,2,3,0.836639194,5,5,0,3,0,2,0,3,2,0,0,0,0,0,0,0.0
2,23774,organization,Unknown,1,1,0.8585158749999999,2,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0.0
2,Deep Sea Atlantic NV,Uncategorized,Unknown,2,1,0.8624883533333333,4,3,1,0,0,2,0,1,0,0,2,0,0,0,0,0.0
2,c73572b6-7b24-49e7-8f52-11cf8ec3c7d2,location,Unknown,1,0,0.9289241,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0
2,439861274,organization,Unknown,4,3,0.9400476414285712,6,7,0,0,5,2,0,6,0,1,0,0,0,0,0,0.0
2,227,organization,Unknown,1,1,0.8581542950000001,3,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0.0
2,2262,organization,Unknown,32,36,0.8737936042647059,56,68,11,6,36,15,8,37,9,9,3,2,0,0,0,1.0
2,Scott Mays,person,Country_552976,2,0,0.8879673299999999,3,2,0,0,1,1,0,0,1,0,1,0,0,0,0,0.0
2,Brian Williams,person,Country_271835,3,0,0.9575094933333334,4,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0.0
2,5705060,organization,Unknown,0,1,0.8766352,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0
2,59600,political_organization,Unknown,0,2,0.88361435,3,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0.0
2,Ancla del Mar Ltd. Corporation,Uncategorized,Unknown,3,0,0.8961535233333334,4,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0.0
2,af9758b0-e4f9-4e08-8dd9-09abc903e4b5,location,Unknown,1,2,0.8688290333333333,4,3,0,0,0,3,0,1,1,0,1,0,0,0,0,0.0
2,39995740,organization,Unknown,1,2,0.89709335,4,3,0,1,2,0,0,1,1,0,1,0,0,0,0,0.0
2,164575,organization,Unknown,1,2,0.9051059333333334,4,3,0,1,0,2,0,1,1,1,0,0,0,0,0,0.0
2,Sean Vasquez,person,Country_271835,2,1,0.94576476,4,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0.0
2,48605,organization,Unknown,0,5,0.89472717,6,5,0,0,1,4,0,2,0,2,0,0,0,0,1,0.0
2,883320938,organization,Unknown,2,0,0.8770833,3,2,0,0,2,0,0,1,1,0,0,0,0,0,0,0.0
2,3404599,organization,Unknown,15,1,0.8776486131250001,16,16,0,0,14,2,0,6,2,2,2,4,0,0,0,0.0
2,0a715a76-de97-4cc3-80a3-4dcbfa740079,location,Unknown,2,0,0.81770105,3,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0.0
2,959,organization,Unknown,2,0,0.88565463,3,2,0,0,0,2,1,1,0,0,0,0,0,0,0,0.0
2,85117949,political_organization,Unknown,3,11,0.8832187314285715,14,14,0,4,6,4,1,9,2,1,1,0,0,0,0,0.0
