company_id,BOCnt,CCCnt,tot_revenue,avg_revenue
Vespuci Sandbar Sp Brothers,119,1,1052071.653,8840.938260504201
Vespuci Seabreeze N.V. Marine biology,1,1,0.0,0.0
Victoria Falls   BV Seabass,4,1,0.0,0.0
Victoria Falls   BV Worldwide,4,0,33879.9368,8469.9842
Victoria Falls   Corporation Coast,2,1,37053.95,18526.975
Victoria Falls   Kga United,1,1,0.0,0.0
Victoria Falls   Ltd. Liability Co,1,1,11065.0469,11065.0469
Victoria Falls   OJSC & Son's,45,1,0.0,0.0
Victoria Falls   Oyj Delivery,30,1,10248.4114,341.61371333333335
Victoria Falls   Pier Corp Solutions,24,0,0.0,0.0
Viento Azul Harbor LLC Investment,8,1,326588.5212,40823.56515
Viento Azul N.V. Brine,2,1,0.0,0.0
Viento y Mar AB Consulting,24,1,64920.9297,2705.0387375
Viento y Mar AG Transport,4,0,40063.3568,10015.8392
Viento y Mar BV,3,0,58218.5426,19406.180866666666
Viento y Mar Co Family,2,1,11004.6972,5502.3486
Viento y Mar Corp,1,1,34573.5696,34573.5696
Viento y Mar Ges.m.b.H. Sashimi,2,1,13471.722,6735.861
Viento y Mar Ltd. Corporation,3,1,152020.8198,50673.6066
Viento y Mar Sagl,1,1,8158.2334,8158.2334
Villa Group,1,0,0.0,0.0
Villa and Sons,1,0,0.0,0.0
Villanueva-Hancock,1,0,0.0,0.0
Villanueva-Marquez,1,0,0.0,0.0
Villarreal-Baird,1,0,0.0,0.0
Villegas Ltd,1,0,0.0,0.0
Vincent Inc,1,0,0.0,0.0
Vincent LLC,1,0,0.0,0.0
"Vincent, Young and Wright",1,0,0.0,0.0
Vlei-kurper Limited Liability Company Brothers,2,1,6055.7887,3027.89435
Vlei-tilapia Regatta S.A. de C.V. Solutions,2,1,23846.5225,11923.26125
Volga River Ltd Marine conservation,2,1,0.0,0.0
Volta River  AB Transport,2,1,8319.6728,4159.8364
Volta River  Ltd. Corporation Investment,2,1,29524.5887,14762.29435
Wade Group,1,1,0.0,0.0
Wade Inc,1,0,21427.4579,21427.4579
Wade Inc,1,0,0.0,0.0
Wade Inc,1,0,0.0,0.0
Wade and Sons,1,0,0.0,0.0
Wade and Sons,1,0,0.0,0.0
"Wade, Collins and Reynolds",1,0,0.0,0.0
"Wade, Estrada and Greene",1,0,0.0,0.0
"Wade, Morgan and Perez",1,0,0.0,0.0
Wade-Cabrera,1,0,0.0,0.0
Wade-Jackson,1,0,0.0,0.0
Wagner Ltd,2,0,0.0,0.0
Wagner PLC,2,0,0.0,0.0
"Wagner, Ferrell and Orozco",1,0,0.0,0.0
"Wagner, Reid and King",1,0,0.0,0.0
"Wagner, Rodriguez and Rodriguez",1,0,0.0,0.0
"Wagner, Smith and Smith",1,0,0.0,0.0
Wagner-Burton,1,0,0.0,0.0
Wagner-Johnson,1,0,0.0,0.0
Wagner-Scott,1,0,0.0,0.0
Wagner-Webb,1,0,0.0,0.0
Wagner-Williams,1,0,0.0,0.0
Walker Group,2,1,0.0,0.0
Walker Group,2,1,0.0,0.0
Walker Group,2,1,0.0,0.0
Walker Group,2,1,0.0,0.0
Walker Group,2,1,0.0,0.0
Walker Group,2,1,0.0,0.0
Walker Group,2,1,0.0,0.0
Walker Group,2,1,0.0,0.0
Walker Inc,2,1,10757.3004,5378.6502
Walker Inc,2,1,0.0,0.0
Walker Inc,2,1,0.0,0.0
Walker LLC,3,1,0.0,0.0
Walker LLC,3,1,0.0,0.0
Walker LLC,3,1,0.0,0.0
Walker LLC,3,1,0.0,0.0
Walker LLC,3,1,0.0,0.0
Walker LLC,3,1,0.0,0.0
Walker LLC,3,1,0.0,0.0
Walker LLC,3,1,0.0,0.0
Walker Ltd,1,1,0.0,0.0
Walker Ltd,1,1,0.0,0.0
Walker Ltd,1,1,0.0,0.0
Walker Ltd,1,1,0.0,0.0
Walker Ltd,1,1,0.0,0.0
Walker PLC,4,0,82315.9073,20578.976825
Walker PLC,4,0,0.0,0.0
Walker PLC,4,0,0.0,0.0
Walker PLC,4,0,0.0,0.0
Walker PLC,4,0,0.0,0.0
Walker PLC,4,0,0.0,0.0
Walker PLC,4,0,0.0,0.0
Walker and Sons,4,1,11173.6616,2793.4154
Walker and Sons,4,1,0.0,0.0
Walker and Sons,4,1,0.0,0.0
Walker and Sons,4,1,0.0,0.0
Walker and Sons,4,1,0.0,0.0
Walker and Sons,4,1,0.0,0.0
Walker and Sons,4,1,0.0,0.0
Walker and Sons,4,1,0.0,0.0
"Walker, Allen and Grant",1,0,0.0,0.0
"Walker, Ferguson and Roberts",1,0,0.0,0.0
"Walker, Jackson and Meyer",1,0,0.0,0.0
"Walker, Nunez and Buchanan",1,0,0.0,0.0
"Walker, Roth and White",1,0,0.0,0.0
"Walker, Sullivan and Williams",1,0,0.0,0.0
"Walker, Torres and Moore",1,0,0.0,0.0
"Walker, Williams and Hopkins",1,0,0.0,0.0
"Walker, Williams and Ware",1,0,0.0,0.0
"Walker, Yates and Roberts",1,0,0.0,0.0
Walker-Austin,1,0,0.0,0.0
Walker-Brown,1,0,0.0,0.0
Walker-Butler,1,0,0.0,0.0
Walker-Greene,1,0,0.0,0.0
Walker-Hill,1,0,0.0,0.0
Walker-Jordan,1,0,0.0,0.0
Walker-Lozano,1,0,0.0,0.0
Walker-Martinez,1,0,0.0,0.0
Walker-Melendez,1,0,0.0,0.0
Walker-Scott,1,0,0.0,0.0
Walker-Wilson,1,0,0.0,0.0
Wall LLC,2,0,0.0,0.0
Wall PLC,1,0,0.0,0.0
Wall and Sons,1,0,0.0,0.0
Wall-Houston,1,0,0.0,0.0
Wall-Parrish,1,0,0.0,0.0
Wallace LLC,2,0,0.0,0.0
Wallace Ltd,2,0,0.0,0.0
"Wallace, Chambers and Leon",1,0,0.0,0.0
"Wallace, Howell and Edwards",1,0,0.0,0.0
"Wallace, Lara and Martinez",1,0,0.0,0.0
"Wallace, Robertson and Lindsey",1,0,0.0,0.0
"Wallace, Russell and King",1,0,0.0,0.0
"Wallace, White and Bennett",1,0,0.0,0.0
"Wallace, White and Evans",1,0,0.0,0.0
Wallace-Coleman,1,0,0.0,0.0
Wallace-Levy,1,0,0.0,0.0
Wallace-Mendoza,1,0,0.0,0.0
Wallace-Solomon,1,0,0.0,0.0
Wallace-Wilkerson,1,0,0.0,0.0
"Waller, Norton and Barker",1,0,0.0,0.0
Waller-Hall,1,0,0.0,0.0
Walsh Group,1,1,0.0,0.0
Walsh LLC,1,0,0.0,0.0
Walsh PLC,1,0,0.0,0.0
Walsh PLC,1,0,0.0,0.0
Walsh-Haynes,1,0,0.0,0.0
Walsh-Winters,1,0,0.0,0.0
Walter Ltd,1,1,0.0,0.0
"Walter, Conley and Lopez",1,0,0.0,0.0
"Walter, Garcia and Floyd",1,0,0.0,0.0
"Walter, Gilmore and Miranda",1,0,0.0,0.0
Walter-Perkins,1,0,0.0,0.0
Walters Inc,1,1,0.0,0.0
Walters and Sons,1,0,0.0,0.0
"Walters, Clark and Warner",1,0,0.0,0.0
"Walters, Lewis and Miller",1,0,0.0,0.0
"Walters, Sosa and Livingston",1,0,0.0,0.0
Walters-Cain,1,0,0.0,0.0
Walters-Johnson,1,0,0.0,0.0
Walters-Kelly,1,0,0.0,0.0
Walters-Kim,1,0,0.0,0.0
Walters-Montoya,1,0,0.0,0.0
Walters-Moon,1,0,0.0,0.0
Walters-Velasquez,1,0,0.0,0.0
Walton Group,1,0,0.0,0.0
Walton Group,1,0,0.0,0.0
Walton Group,1,0,0.0,0.0
Walton Ltd,1,0,0.0,0.0
Walton and Sons,1,0,0.0,0.0
Walton-Perry,1,0,0.0,0.0
Wang Inc,1,0,0.0,0.0
Wang Ltd,1,0,0.0,0.0
"Wang, Myers and Schwartz",1,0,0.0,0.0
Wang-Allen,1,0,0.0,0.0
Ward LLC,2,0,0.0,0.0
Ward Ltd,1,1,0.0,0.0
Ward Ltd,1,1,0.0,0.0
Ward Ltd,1,1,0.0,0.0
Ward Ltd,1,1,0.0,0.0
Ward Ltd,1,1,0.0,0.0
Ward and Sons,1,0,14111.2959,14111.2959
Ward and Sons,1,0,0.0,0.0
Ward and Sons,1,0,0.0,0.0
Ward and Sons,1,0,0.0,0.0
Ward and Sons,1,0,0.0,0.0
Ward and Sons,1,0,0.0,0.0
"Ward, Cooper and Johnson",1,0,0.0,0.0
"Ward, Edwards and Bates",1,0,0.0,0.0
"Ward, Lynch and Torres",1,0,0.0,0.0
"Ward, Martinez and Taylor",1,0,0.0,0.0
Ward-Decker,1,0,0.0,0.0
Ward-Doyle,1,0,0.0,0.0
Ward-Jensen,1,0,0.0,0.0
Ward-Santos,1,0,0.0,0.0
Ward-Schultz,1,0,0.0,0.0
Ward-Sloan,1,0,0.0,0.0
Ward-Smith,1,1,0.0,0.0
Ware Group,1,0,0.0,0.0
"Ware, Underwood and Taylor",1,0,0.0,0.0
Warner Ltd,1,0,0.0,0.0
"Warner, Allison and Clark",1,0,0.0,0.0
"Warner, Lamb and Rivera",1,0,0.0,0.0
Warner-Harper,1,0,0.0,0.0
Warren Group,1,0,0.0,0.0
Warren and Sons,1,0,0.0,0.0
Warren and Sons,1,0,0.0,0.0
"Warren, Ryan and Wright",1,0,0.0,0.0
Warren-Cruz,1,0,0.0,0.0
Warren-Johnson,1,0,0.0,0.0
Washington Group,1,0,0.0,0.0
Washington LLC,1,1,4822.1675,4822.1675
Washington LLC,1,1,0.0,0.0
Washington LLC,1,1,0.0,0.0
Washington Ltd,1,1,0.0,0.0
"Washington, Clay and Smith",1,0,0.0,0.0
"Washington, Garner and Ramos",1,0,0.0,0.0
"Washington, Hensley and Hall",1,0,0.0,0.0
"Washington, Pennington and Coleman",1,0,0.0,0.0
"Washington, Reid and Lopez",1,0,0.0,0.0
"Washington, Santos and Vega",1,0,0.0,0.0
Washington-Ali,1,0,0.0,0.0
Washington-Fisher,1,0,0.0,0.0
Washington-Freeman,1,0,0.0,0.0
Washington-Hamilton,1,0,0.0,0.0
Water Wonders Limited Liability Company,6,2,95439.4489,15906.574816666667
Water Wonders Limited Liability Company,6,2,15400.981,2566.8301666666666
Water Wonders OJSC Line,2,1,6672.2293,3336.11465
Water Wonders S.A. de C.V.,8,2,192572.7006,24071.587575
Water Wonders S.A. de C.V.,8,2,238643.2665,29830.4083125
Water Wonders SRL Shipping,9,1,20837.94,2315.3266666666664
Water Wonders SRL United,3,1,10640.427,3546.8089999999997
Water World Consultants _,1,1,32466.6728,32466.6728
Water World GmbH & Co. KG,6,1,6173266.673,1028877.7788333334
Water World Herring Sp United,2,1,0.0,0.0
Water World Kga Consultants,1,0,0.0,0.0
Water World Ltd. Liability Co Brothers,1,1,24166.6728,24166.6728
WaterWorld S.A. de C.V. Transport,1,1,47566.6728,47566.6728
Waters Group,1,0,0.0,0.0
Waters Ltd,1,0,0.0,0.0
Waters-Fisher,1,0,0.0,0.0
Watkins Group,3,1,128892.8059,42964.26863333333
Watkins Group,3,1,0.0,0.0
Watkins Inc,1,0,5258.4722,5258.4722
Watkins Inc,1,0,0.0,0.0
Watkins and Sons,3,0,0.0,0.0
Watkins and Sons,3,0,0.0,0.0
"Watkins, Hubbard and Watts",1,0,0.0,0.0
"Watkins, Simon and Brown",1,0,0.0,0.0
"Watkins, Watson and Mathis",1,0,0.0,0.0
Watkins-Ponce,1,0,0.0,0.0
Watson Inc,2,0,0.0,0.0
Watson Inc,2,0,0.0,0.0
Watson Ltd,1,0,6776.6728,6776.6728
Watson Ltd,1,0,0.0,0.0
Watson Ltd,1,0,0.0,0.0
Watson Ltd,1,0,0.0,0.0
Watson Ltd,1,0,0.0,0.0
Watson and Sons,2,0,30373.7608,15186.8804
Watson and Sons,2,0,0.0,0.0
Watson and Sons,2,0,0.0,0.0
Watson and Sons,2,0,0.0,0.0
Watson and Sons,2,0,0.0,0.0
"Watson, Gould and Cochran",1,0,0.0,0.0
"Watson, Hernandez and Hancock",1,0,0.0,0.0
"Watson, Smith and Atkinson",1,0,0.0,0.0
"Watson, Thompson and Carter",1,0,0.0,0.0
"Watson, Williams and Aguilar",1,0,0.0,0.0
Watson-Hendricks,1,0,0.0,0.0
Watson-Murphy,1,0,0.0,0.0
Watts Inc,1,0,0.0,0.0
"Watts, Young and Frost",1,0,0.0,0.0
Watts-Greer,1,0,0.0,0.0
Wave Riders Incorporated Import,2,1,0.0,0.0
Wave Riders Ltd. Corporation,4,1,4907.7253,1226.931325
Wave Riders Plc Marine mist,1,1,53054.6381,53054.6381
Wave Riders Surf GmbH & Co. KG Marine ecology,1,1,55804.4997,55804.4997
Wave Warriors BV Cargo,1,1,0.0,0.0
Wave Warriors Ges.m.b.H. and Son's,1,1,5253.0674,5253.0674
Wave Warriors Ltd. Corporation Express,5,1,0.0,0.0
Wave Warriors S.A. de C.V. Express,61,1,1761580.754,28878.37301639344
Wave Warriors SE Freight,2,1,10086.1993,5043.09965
Wave Watchers Brine N.V. Express,1,1,32030.5183,32030.5183
Wave Watchers Co Jetsam,2,1,35096.1637,17548.08185
Wave Watchers Seaside Corporation Export,1,0,40366.6728,40366.6728
WaveCatcher GmbH & Co. KG,11,1,24750.3472,2250.0315636363634
WaveWorx & Incorporated Merchants,4,1,0.0,0.0
WaveWorx Abalone N.V. Family,21,1,0.0,0.0
Weaver Group,1,0,0.0,0.0
Weaver Group,1,0,0.0,0.0
Weaver Group,1,0,0.0,0.0
Weaver Group,1,0,0.0,0.0
Weaver LLC,1,0,0.0,0.0
Weaver Ltd,1,0,0.0,0.0
Weaver PLC,2,0,0.0,0.0
Weaver and Sons,1,0,0.0,0.0
Weaver-Black,1,0,0.0,0.0
Weaver-Rowland,1,0,0.0,0.0
Webb PLC,1,0,4796.6728,4796.6728
Webb PLC,1,0,0.0,0.0
Webb PLC,1,0,0.0,0.0
Webb and Sons,1,0,73662.3704,73662.3704
Webb and Sons,1,0,0.0,0.0
Webb and Sons,1,0,0.0,0.0
"Webb, Bryant and Short",1,0,0.0,0.0
"Webb, Coleman and Ibarra",1,0,0.0,0.0
"Webb, Joseph and Page",1,0,0.0,0.0
Webb-Brown,1,0,0.0,0.0
Webb-Campbell,1,0,0.0,0.0
Webb-Frey,1,0,0.0,0.0
Webb-Moore,1,0,0.0,0.0
Webb-Morgan,1,0,0.0,0.0
Weber Inc,1,0,0.0,0.0
Weber Ltd,1,0,0.0,0.0
"Weber, Dixon and Keith",1,0,0.0,0.0
"Weber, Gutierrez and Johnson",1,0,0.0,0.0
"Weber, Mathews and Fernandez",1,0,0.0,0.0
Weber-Clark,1,0,0.0,0.0
Weber-Fuller,1,0,0.0,0.0
Weber-Schultz,1,0,0.0,0.0
Webster PLC,1,0,0.0,0.0
Weeks-Beck,1,0,0.0,0.0
Welch Group,1,0,59159.4019,59159.4019
Welch Group,1,0,0.0,0.0
Welch PLC,1,1,0.0,0.0
"Welch, Avila and Wells",1,0,0.0,0.0
"Welch, Carr and Baker",1,0,0.0,0.0
"Welch, Carson and Johnson",1,0,0.0,0.0
"Welch, Davies and Rivera",1,0,0.0,0.0
"Welch, Mccoy and Taylor",1,0,0.0,0.0
Welch-Brown,1,0,0.0,0.0
Welch-Graham,1,0,0.0,0.0
Wells Group,1,1,0.0,0.0
Wells LLC,2,0,0.0,0.0
Wells PLC,1,1,0.0,0.0
Wells and Sons,1,0,0.0,0.0
Wells-Edwards,1,0,0.0,0.0
Wells-Gonzalez,1,0,0.0,0.0
Wells-Russell,1,0,0.0,0.0
"Werner, Horton and Mckinney",1,0,0.0,0.0
Werner-Bell,1,0,0.0,0.0
Werner-Ortiz,1,0,0.0,0.0
West Bengal   OJSC Transport,4,1,0.0,0.0
West Bengal  A/S Freight,1,1,298597.2832,298597.2832
West Bengal  A/S Import,3,1,0.0,0.0
West Bengal  Co _,11,1,0.0,0.0
West Bengal  Ltd. Corporation,1,2,78409.8327,78409.8327
West Bengal  Ltd. Corporation,1,2,5656.6728,5656.6728
West Bengal  NV Sea spray,10,1,0.0,0.0
West Bengal  S.A. de C.V.,3,1,4056870.612,1352290.2040000001
West Bengal  SE Family,1,1,25102.3101,25102.3101
West Fish  GmbH Transport,4,1,13627.4071,3406.851775
West Group,1,0,0.0,0.0
West Inc,1,0,0.0,0.0
West Inc,1,0,0.0,0.0
West Inc,1,0,0.0,0.0
West LLC,1,1,0.0,0.0
West Limited Liability Company Transport,3,1,5728.1208,1909.3736
West S.A. de C.V.,1,0,0.0,0.0
"West, Chavez and Mueller",1,0,0.0,0.0
"West, Mckinney and Cooley",1,0,0.0,0.0
"West, Moody and Smith",1,0,0.0,0.0
West-Chavez,1,0,0.0,0.0
West-Fleming,1,0,0.0,0.0
West-Frank,1,0,0.0,0.0
West-Hernandez,1,0,0.0,0.0
West-Lawrence,1,0,0.0,0.0
Whale Plc Charter Boat,2,1,0.0,0.0
Wheeler Group,1,0,17993.968,17993.968
Wheeler Group,1,0,0.0,0.0
Wheeler Inc,1,0,0.0,0.0
"Wheeler, Weaver and Brown",1,0,0.0,0.0
"Whitaker, Weaver and Collier",1,0,0.0,0.0
Whitaker-Collier,1,0,0.0,0.0
White Inc,1,2,0.0,0.0
White Inc,1,2,0.0,0.0
White Inc,1,2,0.0,0.0
White Inc,1,2,0.0,0.0
White Inc,1,2,0.0,0.0
White Inc,1,2,0.0,0.0
White Inc,1,2,0.0,0.0
White Ltd,1,0,0.0,0.0
White Ltd,1,0,0.0,0.0
White Ltd,1,0,0.0,0.0
White Ltd,1,0,0.0,0.0
White Ltd,1,0,0.0,0.0
White Ltd,1,0,0.0,0.0
White Ltd,1,0,0.0,0.0
White Ltd,1,0,0.0,0.0
White PLC,1,0,0.0,0.0
White PLC,1,0,0.0,0.0
White PLC,1,0,0.0,0.0
White PLC,1,0,0.0,0.0
White PLC,1,0,0.0,0.0
White PLC,1,0,0.0,0.0
White PLC,1,0,0.0,0.0
White PLC,1,0,0.0,0.0
White and Sons,2,0,27283.5909,13641.79545
White and Sons,2,0,0.0,0.0
White and Sons,2,0,0.0,0.0
White and Sons,2,0,0.0,0.0
White and Sons,2,0,0.0,0.0
White and Sons,2,0,0.0,0.0
White and Sons,2,0,0.0,0.0
"White, Brady and Perez",1,0,0.0,0.0
"White, Fox and Hardy",1,0,0.0,0.0
"White, Gutierrez and Miller",1,0,0.0,0.0
"White, Harvey and Miller",1,0,0.0,0.0
"White, Lawrence and Thompson",1,0,0.0,0.0
"White, Mathis and Becker",1,0,0.0,0.0
"White, Miller and Castro",1,0,0.0,0.0
"White, Nguyen and Kaiser",1,0,0.0,0.0
"White, Parker and Braun",1,0,0.0,0.0
"White, Schroeder and King",1,0,0.0,0.0
"White, Shields and Miller",1,0,0.0,0.0
"White, Stone and Farrell",1,0,0.0,0.0
"White, Velez and Lynch",1,0,0.0,0.0
White-Gonzalez,1,0,0.0,0.0
White-Johnson,1,0,0.0,0.0
White-Johnson,1,0,0.0,0.0
White-Paul,1,0,0.0,0.0
White-Ray,1,0,0.0,0.0
White-Roy,1,0,0.0,0.0
White-Taylor,1,0,0.0,0.0
White-Weeks,1,0,0.0,0.0
White-White,2,0,0.0,0.0
Whitehead Inc,1,0,0.0,0.0
"Whitehead, Fisher and Taylor",1,0,0.0,0.0
Whitney Group,1,0,0.0,0.0
Wiggins Inc,1,0,0.0,0.0
Wiggins Ltd,1,0,0.0,0.0
Wiggins PLC,1,0,0.0,0.0
Wiggins and Sons,1,0,0.0,0.0
Wiggins-Mack,1,0,0.0,0.0
"Wilcox, Lewis and Taylor",1,0,0.0,0.0
Wilcox-Obrien,1,0,0.0,0.0
Wilcox-Walker,1,0,0.0,0.0
"Wiley, Larson and Cross",1,0,0.0,0.0
"Wiley, Ramirez and Ross",1,0,0.0,0.0
"Wiley, Smith and Lambert",1,0,0.0,0.0
Wilkerson LLC,1,0,0.0,0.0
Wilkerson Ltd,1,0,0.0,0.0
"Wilkerson, Davis and Key",1,0,0.0,0.0
Wilkerson-Anderson,2,0,0.0,0.0
Wilkerson-Christensen,1,0,0.0,0.0
Wilkins Inc,1,0,0.0,0.0
Wilkins Ltd,1,0,0.0,0.0
Wilkinson Group,1,0,14639.9328,14639.9328
Wilkinson Group,1,0,0.0,0.0
Wilkinson Group,1,0,0.0,0.0
Wilkinson Inc,1,0,0.0,0.0
Wilkinson Ltd,1,0,0.0,0.0
"Wilkinson, Bowers and Rogers",1,0,0.0,0.0
"Wilkinson, Miller and Green",1,0,0.0,0.0
"Wilkinson, Moore and Williams",1,0,0.0,0.0
"Wilkinson, Velasquez and Erickson",1,0,0.0,0.0
Wilkinson-Wright,1,0,0.0,0.0
William Ltd. Liability Co Captain,1,1,8856.6728,8856.6728
William S.A. de C.V.,2,1,8601.3028,4300.6514
Williams Group,6,0,110857.1384,18476.189733333333
Williams Group,6,0,25166.6728,4194.445466666667
Williams Group,6,0,0.0,0.0
Williams Group,6,0,0.0,0.0
Williams Group,6,0,0.0,0.0
Williams Group,6,0,0.0,0.0
Williams Group,6,0,0.0,0.0
Williams Group,6,0,0.0,0.0
Williams Group,6,0,0.0,0.0
Williams Group,6,0,0.0,0.0
Williams Group,6,0,0.0,0.0
Williams Group,6,0,0.0,0.0
Williams Group,6,0,0.0,0.0
Williams Group,6,0,0.0,0.0
Williams Group,6,0,0.0,0.0
Williams Group,6,0,0.0,0.0
Williams Group,6,0,0.0,0.0
Williams Inc,6,3,0.0,0.0
Williams Inc,6,3,0.0,0.0
Williams Inc,6,3,0.0,0.0
Williams Inc,6,3,0.0,0.0
Williams Inc,6,3,0.0,0.0
Williams Inc,6,3,0.0,0.0
Williams Inc,6,3,0.0,0.0
Williams Inc,6,3,0.0,0.0
Williams Inc,6,3,0.0,0.0
Williams Inc,6,3,0.0,0.0
Williams Inc,6,3,0.0,0.0
Williams Inc,6,3,0.0,0.0
Williams Inc,6,3,0.0,0.0
Williams Inc,6,3,0.0,0.0
Williams Inc,6,3,0.0,0.0
Williams Inc,6,3,0.0,0.0
Williams Inc,6,3,0.0,0.0
Williams LLC,4,2,0.0,0.0
Williams LLC,4,2,0.0,0.0
Williams LLC,4,2,0.0,0.0
Williams LLC,4,2,0.0,0.0
Williams LLC,4,2,0.0,0.0
Williams LLC,4,2,0.0,0.0
Williams LLC,4,2,0.0,0.0
Williams LLC,4,2,0.0,0.0
Williams LLC,4,2,0.0,0.0
Williams LLC,4,2,0.0,0.0
Williams LLC,4,2,0.0,0.0
Williams LLC,4,2,0.0,0.0
Williams LLC,4,2,0.0,0.0
Williams LLC,4,2,0.0,0.0
Williams LLC,4,2,0.0,0.0
Williams LLC,4,2,0.0,0.0
Williams LLC,4,2,0.0,0.0
Williams LLC,4,2,0.0,0.0
Williams LLC,4,2,0.0,0.0
Williams LLC,4,2,0.0,0.0
Williams LLC,4,2,0.0,0.0
Williams LLC,4,2,0.0,0.0
Williams LLC,4,2,0.0,0.0
Williams LLC,4,2,0.0,0.0
Williams LLC,4,2,0.0,0.0
Williams Ltd,5,0,25588.9699,5117.79398
Williams Ltd,5,0,11666.6728,2333.3345600000002
Williams Ltd,5,0,10976.6728,2195.3345600000002
Williams Ltd,5,0,0.0,0.0
Williams Ltd,5,0,0.0,0.0
Williams Ltd,5,0,0.0,0.0
Williams Ltd,5,0,0.0,0.0
Williams Ltd,5,0,0.0,0.0
Williams Ltd,5,0,0.0,0.0
Williams Ltd,5,0,0.0,0.0
Williams Ltd,5,0,0.0,0.0
Williams Ltd,5,0,0.0,0.0
Williams Ltd,5,0,0.0,0.0
Williams Ltd,5,0,0.0,0.0
Williams Ltd,5,0,0.0,0.0
Williams Ltd,5,0,0.0,0.0
Williams Ltd,5,0,0.0,0.0
Williams Ltd,5,0,0.0,0.0
Williams PLC,6,5,0.0,0.0
Williams PLC,6,5,0.0,0.0
Williams PLC,6,5,0.0,0.0
Williams PLC,6,5,0.0,0.0
Williams PLC,6,5,0.0,0.0
Williams PLC,6,5,0.0,0.0
Williams PLC,6,5,0.0,0.0
Williams PLC,6,5,0.0,0.0
Williams PLC,6,5,0.0,0.0
Williams PLC,6,5,0.0,0.0
Williams PLC,6,5,0.0,0.0
Williams PLC,6,5,0.0,0.0
Williams PLC,6,5,0.0,0.0
Williams PLC,6,5,0.0,0.0
Williams and Sons,4,2,0.0,0.0
Williams and Sons,4,2,0.0,0.0
Williams and Sons,4,2,0.0,0.0
Williams and Sons,4,2,0.0,0.0
Williams and Sons,4,2,0.0,0.0
Williams and Sons,4,2,0.0,0.0
Williams and Sons,4,2,0.0,0.0
Williams and Sons,4,2,0.0,0.0
Williams and Sons,4,2,0.0,0.0
Williams and Sons,4,2,0.0,0.0
Williams and Sons,4,2,0.0,0.0
Williams and Sons,4,2,0.0,0.0
Williams and Sons,4,2,0.0,0.0
Williams and Sons,4,2,0.0,0.0
Williams and Sons,4,2,0.0,0.0
Williams and Sons,4,2,0.0,0.0
Williams and Sons,4,2,0.0,0.0
Williams and Sons,4,2,0.0,0.0
Williams and Sons,4,2,0.0,0.0
Williams and Sons,4,2,0.0,0.0
Williams and Sons,4,2,0.0,0.0
Williams and Sons,4,2,0.0,0.0
"Williams, Adams and Fowler",1,0,0.0,0.0
"Williams, Anderson and Martin",1,0,0.0,0.0
"Williams, Cameron and Ritter",1,0,0.0,0.0
"Williams, Cole and Reynolds",1,0,0.0,0.0
"Williams, Davis and Gallagher",1,0,0.0,0.0
"Williams, Esparza and Mckinney",1,0,0.0,0.0
"Williams, Fisher and Garcia",1,0,0.0,0.0
"Williams, Ford and Gray",1,0,0.0,0.0
"Williams, Frazier and Holder",1,0,0.0,0.0
"Williams, Garcia and Mathews",1,0,0.0,0.0
"Williams, Gibson and Rivera",1,0,0.0,0.0
"Williams, Gill and Reynolds",1,0,0.0,0.0
"Williams, Grant and Maldonado",1,0,0.0,0.0
"Williams, Hardy and Carter",1,0,0.0,0.0
"Williams, Howard and Smith",1,0,0.0,0.0
"Williams, Hunt and Hall",1,0,0.0,0.0
"Williams, Jones and Hubbard",1,0,0.0,0.0
"Williams, Jordan and Sanchez",1,0,0.0,0.0
"Williams, Juarez and Collins",1,0,0.0,0.0
"Williams, Keith and Monroe",1,0,0.0,0.0
"Williams, Knight and Gill",1,0,0.0,0.0
"Williams, Lynch and Hill",1,0,0.0,0.0
"Williams, Montes and Smith",1,0,0.0,0.0
"Williams, Morales and Gross",1,0,0.0,0.0
"Williams, Roach and Rivers",1,0,0.0,0.0
"Williams, Tran and Turner",1,0,0.0,0.0
"Williams, Valenzuela and Ryan",1,0,0.0,0.0
"Williams, Wiley and Sanders",1,0,0.0,0.0
"Williams, Wolfe and Benson",1,0,0.0,0.0
Williams-Aguirre,1,0,0.0,0.0
Williams-Carpenter,1,0,0.0,0.0
Williams-Curry,1,0,0.0,0.0
Williams-Dean,1,0,0.0,0.0
Williams-Diaz,1,0,0.0,0.0
Williams-Fitzgerald,1,0,0.0,0.0
Williams-Foster,1,0,0.0,0.0
Williams-Greer,1,0,0.0,0.0
Williams-Grimes,1,0,0.0,0.0
Williams-James,1,0,0.0,0.0
Williams-Jefferson,1,0,0.0,0.0
Williams-Johnson,1,0,54552.2289,54552.2289
Williams-Johnson,1,0,0.0,0.0
Williams-Kennedy,1,0,0.0,0.0
Williams-Matthews,1,0,0.0,0.0
Williams-Mercer,1,0,0.0,0.0
Williams-Miller,2,0,0.0,0.0
Williams-Mills,1,0,0.0,0.0
Williams-Mitchell,1,1,0.0,0.0
Williams-Murphy,1,0,0.0,0.0
Williams-Myers,1,0,0.0,0.0
Williams-Peters,1,0,0.0,0.0
Williams-Rodriguez,1,1,0.0,0.0
Williams-Sanchez,1,0,0.0,0.0
Williams-Sanchez,1,0,0.0,0.0
Williams-Scott,1,0,0.0,0.0
Williams-Solomon,1,0,0.0,0.0
Williams-Stewart,1,0,0.0,0.0
Williams-Vega,1,0,0.0,0.0
