company_id,BOCnt,CCCnt,tot_revenue,avg_revenue
"Myers, Payne and Jackson",0,1,0.0,0.0
"Myers, Ritter and Cooper",0,1,0.0,0.0
"Myers, Willis and Moore",0,1,0.0,0.0
Myers-Crawford,1,0,0.0,0.0
Myers-Cuevas,1,0,0.0,0.0
Myers-Griffith,0,1,0.0,0.0
Myers-Johnson,1,0,0.0,0.0
Myers-Meyer,1,0,0.0,0.0
Myers-Owens,1,0,0.0,0.0
Myers-Porter,1,0,0.0,0.0
Myers-Smith,1,0,0.0,0.0
Myers-Wood,1,0,0.0,0.0
NV S.A. de C.V.,2,1,4707.0931,2353.54655
Nagaland   Coral Ltd Marine life,0,1,7656.6728,7656.6728
Nagaland   Sagl Marine sanctuary,0,1,422191.0686,422191.0686
Nagaland Sea  Company Investment,29,1,375759.2105,12957.214155172413
Nagaland Sea  GmbH Express,5,1,64752.8996,12950.57992
Nagaland Sea  Limited Liability Company Enterprises,0,1,13376.6728,13376.6728
Nagaland Sea  Marine life,2,1,7171.6843,3585.84215
Nagaland Sea  N.V. Seagrass,0,1,19366.6728,19366.6728
Nagaland Sea Catch AB Solutions,1,1,28466.6728,28466.6728
Nagaland Sea Catch Dashi,0,1,12886.6728,12886.6728
Nagaland Sea Catch Estuary S.p.A. Line,0,1,0.0,0.0
Nagaland Sea Catch GmbH,11,1,104374.8515,9488.622863636365
Nagaland Sea Catch Ltd. Liability Co,2,1,31733.7593,15866.87965
Nagaland Sea Catch Ltd. Liability Co Logistics,26,1,54913.4275,2112.0549038461536
Nagaland Sea Catch S.A. de C.V.,0,1,8766.6728,8766.6728
Nagaland Sea Catch Sailor,0,1,0.0,0.0
Nagaland Sea Catch Seabass S.p.A. Cargo,0,1,0.0,0.0
Nagaland Sea Catch Seafarer Incorporated Consulting,0,1,0.0,0.0
Nagaland Sea Catch ОАО Line,0,1,23766.6728,23766.6728
Namib Desert  Limited Liability Company Holdings,0,1,0.0,0.0
Namib Desert  Ltd. Corporation,5,1,14032.936,2806.5872
Namib Desert  Sagl Worldwide,0,1,18427.7851,18427.7851
Namib Desert  Shark Corp United,18,1,13766.6728,764.8151555555555
Nash Group,0,1,0.0,0.0
"Nash, Harris and Brown",1,0,0.0,0.0
Nash-Howard,1,0,0.0,0.0
Nash-Phelps,0,1,0.0,0.0
Nash-Smith,1,0,0.0,0.0
Nautical Navigators BV Import,2,1,0.0,0.0
Nautical Navigators CJSC Freight,2,1,22359.9238,11179.9619
Nautical Navigators Marine ecology,2,1,6442.2866,3221.1433
Nautical Navigators Sp Express,0,1,0.0,0.0
Navarro Group,1,0,0.0,0.0
"Navarro, Ellis and Raymond",1,0,0.0,0.0
Navarro-Greer,0,1,0.0,0.0
Navarro-Welch,1,0,0.0,0.0
Nazhivka S.A. de C.V.,4,1,208905.1723,52226.293075
Nazhivka S.A. de C.V. Solutions,4,1,0.0,0.0
Nazhivka S.A. de C.V. Worldwide,0,1,5816.6728,5816.6728
Nazhivka Seaside Corp Logistics,2,1,0.0,0.0
"Neal, Graves and Vasquez",0,1,0.0,0.0
"Neal, Johnson and James",1,0,0.0,0.0
"Neal, Weaver and Jackson",1,0,0.0,0.0
Neal-Robertson,0,1,0.0,0.0
Nelson Group,2,1,0.0,0.0
Nelson Inc,1,0,48166.6728,48166.6728
Nelson LLC,0,1,0.0,0.0
Nelson Ltd,3,1,0.0,0.0
Nelson PLC,1,3,5216.9124,5216.9124
"Nelson, Bell and Jones",0,1,0.0,0.0
"Nelson, Conway and Lawson",1,0,0.0,0.0
"Nelson, Dudley and Schmidt",0,1,0.0,0.0
"Nelson, Griffin and Singleton",0,1,0.0,0.0
"Nelson, Massey and Dennis",1,0,0.0,0.0
"Nelson, Wheeler and Kelley",1,0,0.0,0.0
Nelson-Boyd,1,0,0.0,0.0
Nelson-Brown,0,1,0.0,0.0
Nelson-Burke,1,0,0.0,0.0
Nelson-Cobb,0,1,0.0,0.0
Nelson-Jones,1,0,0.0,0.0
Nelson-King,0,1,0.0,0.0
Nelson-Martinez,1,0,0.0,0.0
Nelson-Page,0,1,0.0,0.0
Nelson-Rivera,1,0,0.0,0.0
Neptune's Bounty LLC International,0,1,77366.6728,77366.6728
Neptune's Bounty Ltd. Corporation,2,1,1089795.002,544897.501
Neptune's Bounty Oyj Carriers,0,1,11283.311,11283.311
Neptune's Bounty Pic Enterprises,1,0,12796.6728,12796.6728
Neptune's Bounty SE Green,2,1,26104.7161,13052.35805
Neptune's Bounty Sagl Dry dock,0,1,0.0,0.0
Neptune's Bounty Sextant Sp & Son's,0,1,6206.6728,6206.6728
Neptune's Harvest Cargo ship,0,1,11796.6728,11796.6728
Neptune's Harvest Corp Line,0,1,617666.6728,617666.6728
Neptune's Harvest LC Transport,8,1,8726578.594,1090822.32425
Neptune's Harvest LLC Enterprises,0,1,7000.3722,7000.3722
Neptune's Harvest Ltd. Corporation,0,2,79201.4339,39600.71695
Neptune's Harvest Transport Seabed,2,1,0.0,0.0
Neptune's Kingdom Coral Reef AB Consulting,0,1,27754.695,27754.695
Neptune's Kingdom Ltd Brothers,0,1,0.0,0.0
Neptune's Kingdom Plc Flounder,1,1,7022.1793,7022.1793
Neptune's Kingdom Sagl Merchants,0,1,8686.6728,8686.6728
Neptune's Kingdom Sailboat LLC Cargo,1,1,10971.9154,10971.9154
Neptune's Realm Ges.m.b.H. Shipping,4,1,5921.1756,1480.2939
Neptune's Realm LC Line,0,1,23466.6728,23466.6728
Neptune's Realm Ltd. Corporation,1,1,5496.6728,5496.6728
Neptune's Realm Marine life Harbor,0,1,0.0,0.0
Neptune's Realm NV Navigation,3,1,7146.9316,2382.3105333333333
Neva  Ltd. Liability Co Services,5,1,5866.1323,1173.22646
Neva  S.A. de C.V. Shipping,1,1,90066.6728,90066.6728
Newman Group,1,0,0.0,0.0
Newman and Sons,2,0,0.0,0.0
"Newman, Davis and Mcdonald",1,0,0.0,0.0
"Newman, Griffin and Luna",1,0,0.0,0.0
"Newman, Hicks and Rogers",0,1,0.0,0.0
"Newman, Jones and Flores",0,1,0.0,0.0
"Newman, Parrish and Smith",0,1,0.0,0.0
Newman-Barrera,1,0,0.0,0.0
Newman-Young,0,1,0.0,0.0
Newton Inc,1,0,0.0,0.0
Newton LLC,1,0,0.0,0.0
Newton-Mercer,1,0,0.0,0.0
Newton-Sanchez,1,0,0.0,0.0
Newton-Smith,1,0,0.0,0.0
Newton-Taylor,0,1,0.0,0.0
Nguyen Group,1,0,6996.4637,6996.4637
Nguyen Inc,0,2,0.0,0.0
Nguyen LLC,2,0,31266.6728,15633.3364
Nguyen Ltd,2,2,0.0,0.0
Nguyen and Sons,1,0,0.0,0.0
"Nguyen, Burke and Moses",1,0,0.0,0.0
"Nguyen, Chang and Nelson",0,1,0.0,0.0
"Nguyen, Franco and Gomez",1,0,0.0,0.0
"Nguyen, Morgan and Dean",1,0,0.0,0.0
"Nguyen, Morgan and Watson",1,0,0.0,0.0
"Nguyen, Ruiz and Mayo",0,1,0.0,0.0
"Nguyen, Sims and Williams",0,1,0.0,0.0
"Nguyen, Stewart and Mullen",1,0,0.0,0.0
Nguyen-Bright,1,0,0.0,0.0
Nguyen-Francis,0,1,0.0,0.0
Nguyen-Hernandez,1,0,0.0,0.0
Nguyen-Lee,1,0,0.0,0.0
Nguyen-Lindsey,1,0,0.0,0.0
Niamh S.A. de C.V.,3,2,12010.115000000002,4003.3716666666674
Nichols Inc,1,0,0.0,0.0
Nichols Ltd,1,0,0.0,0.0
Nichols PLC,2,0,0.0,0.0
Nichols and Sons,1,0,0.0,0.0
"Nichols, Aguilar and Gonzales",1,0,0.0,0.0
"Nichols, Morales and Bell",1,0,0.0,0.0
"Nichols, Sanchez and Leon",1,0,0.0,0.0
"Nichols, Smith and Robbins",0,1,0.0,0.0
"Nichols, Williams and Smith",0,1,0.0,0.0
Nichols-Anderson,1,0,0.0,0.0
Nichols-Harris,1,0,0.0,0.0
Nichols-Hebert,1,0,0.0,0.0
Nicholson Group,0,1,0.0,0.0
Nicholson and Sons,1,0,0.0,0.0
"Nicholson, Mcgrath and Roach",1,0,0.0,0.0
"Nicholson, Parks and Ross",1,0,0.0,0.0
"Nicholson, White and Williams",1,0,0.0,0.0
Nicholson-Shaffer,1,0,0.0,0.0
Nicholson-Smith,1,0,0.0,0.0
Nielsen Inc,1,0,0.0,0.0
"Nielsen, Atkinson and Wilson",1,0,0.0,0.0
"Nielsen, Davis and Williams",1,0,0.0,0.0
"Nielsen, Green and Lyons",0,1,0.0,0.0
Nielsen-Terry,1,0,0.0,0.0
Niger Bend   AS Express,71,1,613590.7287,8642.12293943662
Niger Bend   LLC Services,0,1,0.0,0.0
Niger Bend   Ltd Express,0,1,0.0,0.0
Niger Bend   S.A. de C.V. Holdings,6,2,31572.3446,5262.057433333333
Niger Delta   AG Marine life,0,1,118046.3118,118046.3118
Niger Delta   Cruise ship,1,1,9557.6682,9557.6682
Niger Delta   Limited Liability Company,1,1,0.0,0.0
Niger River   Marine life,1,1,0.0,0.0
Niger River   S.p.A. & Son's,2,1,6825.4401,3412.72005
Niger River Delta  Aquamarine,0,1,0.0,0.0
Niger River Delta  Co -,1,1,58366.6728,58366.6728
Niger River Delta  Inc Marine,0,1,91566.6728,91566.6728
Niger River Delta  S.p.A.,0,2,103433.3456,51716.6728
Niger River Delta  Shipyard Limited Liability Company Investment,1,1,14546.3952,14546.3952
Nile   Coral Company Brothers,1,1,8695.9224,8695.9224
Nile   Hijiki Corporation Shipping,0,1,975107.6074,975107.6074
Nile Crocodile  BV Marine life,1,1,39432.191,39432.191
Nile Crocodile  Corp Delivery,1,1,13476.6728,13476.6728
Nile Crocodile  Corporation Express,3,1,5473.4433,1824.4811
Nile Crocodile  Deep-sea Oyj Brothers,14,2,133463.4528,9533.103771428572
Nile Crocodile  GmbH & Co. KG Logistics,0,1,6716.6728,6716.6728
Nile Crocodile  Inc Holdings,1,1,12204.506,12204.506
Nile Crocodile  LLC Delivery,9,1,1008705.567,112078.39633333334
Nile Crocodile  Mussel AS Line,1,1,0.0,0.0
Nile Crocodile  SE Services,4,1,0.0,0.0
Nile Crocodile  Sailboat Sp Line,0,1,80582.0907,80582.0907
Ningxia GmbH & Co. KG,34,1,33666.6728,990.1962588235294
Ningxia Oceanfront Pic Forwading,0,1,5035.0737,5035.0737
Ningxia S.A. de C.V.,1,1,11046.6728,11046.6728
Ningxia S.A. de C.V. Logistics,1,1,0.0,0.0
Nixon Group,1,0,0.0,0.0
"Nixon, Perry and Cochran",1,0,0.0,0.0
"Nixon, Smith and Morris",1,0,0.0,0.0
"Nixon, Warren and Taylor",1,0,0.0,0.0
Noble Inc,0,1,0.0,0.0
Noble and Sons,1,0,0.0,0.0
Noble-Robbins,1,0,0.0,0.0
Noble-Torres,1,0,0.0,0.0
Nolan Group,1,0,0.0,0.0
Nolan Ltd,1,1,0.0,0.0
Nolan PLC,1,0,0.0,0.0
"Nolan, Allen and Mann",1,0,0.0,0.0
Nolan-Chase,1,0,0.0,0.0
Nolan-Crawford,1,0,0.0,0.0
Nolan-Huffman,1,0,0.0,0.0
Nolan-Sheppard,1,0,0.0,0.0
Noord BV Marine life,0,1,71866.6728,71866.6728
Noord GmbH Marine life,0,1,7962.8211,7962.8211
Noord Limited Liability Company Line,2,1,0.0,0.0
Noord S.A. de C.V. Holdings,0,1,0.0,0.0
Nordic  Dry dock Sagl Carriers,1,1,335574.0847,335574.0847
Nordic  Ltd. Liability Co,0,1,0.0,0.0
Nordic  S.A. de C.V.,4,1,0.0,0.0
Norman and Sons,1,0,0.0,0.0
"Norman, Evans and Davis",1,0,0.0,0.0
"Norman, Lloyd and Moreno",0,1,0.0,0.0
"Norman, Randall and Parrish",1,0,0.0,0.0
Norman-Taylor,1,0,0.0,0.0
Norris Inc,0,1,0.0,0.0
Norris LLC,1,0,0.0,0.0
"Norris, Fry and Calhoun",0,1,0.0,0.0
"Norris, Hamilton and Conrad",1,0,0.0,0.0
Norris-Evans,1,0,0.0,0.0
Norris-Jenkins,1,0,0.0,0.0
Norris-Mason,1,0,0.0,0.0
Norris-Miller,0,1,0.0,0.0
Norris-Weiss,0,1,0.0,0.0
North AG Marine life,0,1,5256.6728,5256.6728
North Atlantic  Marine ecology,0,1,9461.8075,9461.8075
North Atlantic  Marine sanctuary N.V. Marine sanctuary,0,1,5409.8739,5409.8739
North Atlantic  Merchants &,2,1,55675.9815,27837.99075
North Limited Liability Company,2,1,44798.7217,22399.36085
North Ltd. Liability Co Logistics,0,1,82979.7604,82979.7604
North S.A. de C.V. Shipping,0,1,9843.3456,9843.3456
Northeast GmbH & Co. KG,1,1,8053.1055,8053.1055
Northeast NV Marine ecology,2,1,18046.6372,9023.3186
Northeast S.A. de C.V.,1,1,9728.547,9728.547
Northeast Sea S.p.A. Marine,0,1,28684.4869,28684.4869
Norton Ltd,1,0,0.0,0.0
"Norton, Boyd and Lee",0,1,0.0,0.0
"Norton, Green and Dean",1,0,0.0,0.0
"Norton, Hendricks and Sherman",0,1,0.0,0.0
"Norton, Tucker and Hart",1,0,0.0,0.0
Norton-Brooks,0,1,0.0,0.0
Norton-Petersen,0,1,0.0,0.0
Norton-Smith,0,1,0.0,0.0
Norwegian Fjord  AS -,0,1,7070.8061,7070.8061
Norwegian Fjord  Company Consulting,1,0,0.0,0.0
Norwegian Fjord  Corp Cruise ship,1,1,0.0,0.0
Norwegian Fjord  GmbH & Co. KG,2,2,9710.847,4855.4235
Norwegian Fjord  GmbH & Co. KG Overseas,1,1,0.0,0.0
Norwegian Fjord  GmbH Holdings,2,1,41171.8978,20585.9489
Norwegian Fjord  Inc Shipping,1,1,160791.0025,160791.0025
Norwegian Fjord  Ltd Investment,2,1,46348.857,23174.4285
Norwegian Fjord  Ltd. Corporation Marine sanctuary,2,1,6143.8377,3071.91885
Norwegian Fjord  S.A. de C.V. Brothers,6,1,8836217.096,1472702.8493333336
Norwegian Fjord  S.p.A. Transit,0,1,23566.6728,23566.6728
Norwegian Fjord  ОАО Express,1,1,5804.0809,5804.0809
Norwegian Haddock Limited Liability Company,4,1,8872.7024,2218.1756
Norwegian Haddock Ltd. Liability Co,0,1,5726.6728,5726.6728
Norwegian Haddock S.p.A. Brackish,0,1,17966.6728,17966.6728
Norwegian Haddock Tidepool Corp Transport,3,1,330853.4121,110284.4707
Norwegian King Crab BV,24,1,0.0,0.0
Norwegian King Crab Company,36,1,207585.5202,5766.26445
Norwegian King Crab Corporation Worldwide,9,1,290095.6326,32232.84806666667
Norwegian King Crab Ges.m.b.H.,4,1,22031.9012,5507.9753
Norwegian King Crab Inc,5,1,226461.5258,45292.30516
Norwegian King Crab Kga,0,1,5636.6728,5636.6728
Norwegian King Crab Ltd,0,1,7156.6728,7156.6728
Norwegian King Crab Marine biology,2,1,7364.3045,3682.15225
Norwegian King Crab Oceanography Kga Cargo,0,1,32466.6728,32466.6728
Norwegian King Crab S.p.A.,3,0,11653.1065,3884.368833333333
Norwegian King Crab SRL Holdings,0,1,0.0,0.0
Norwegian Salmon AG Brothers,1,1,9616.6728,9616.6728
Norwegian Salmon AS Cargo,0,1,5396.6728,5396.6728
Norwegian Salmon Company Brothers,0,1,9659.557,9659.557
Norwegian Salmon GmbH & Co. KG,2,1,140699.42,70349.71
Norwegian Salmon GmbH & Co. KG Import,0,1,0.0,0.0
Norwegian Salmon Incorporated and Son's,0,1,0.0,0.0
Norwegian Salmon Sagl Shipping,6,0,0.0,0.0
Norwegian Salmon Sailor Company Transit,1,1,26170.4723,26170.4723
Norwegian Shrimp BV Express,3,1,43434.7429,14478.247633333332
Norwegian Shrimp Kga Surf,0,1,14586.6728,14586.6728
Norwegian Shrimp Limited Liability Company,0,1,19060.2424,19060.2424
Norwegian Shrimp Ltd. Liability Co Brothers,3,1,7905.8769,2635.2923
Novak Group,1,0,0.0,0.0
Novak Inc,2,0,0.0,0.0
Novak LLC,1,0,0.0,0.0
Novak-Floyd,1,0,0.0,0.0
Nunez Group,1,0,0.0,0.0
"Nunez, Avila and Turner",1,0,0.0,0.0
"Nunez, Reyes and Woods",1,0,0.0,0.0
"Nunez, Smith and Gill",0,1,0.0,0.0
"Nunez, Walker and Davis",1,0,0.0,0.0
Nunez-Banks,1,0,0.0,0.0
Nunez-Larson,0,1,0.0,0.0
Náutica del Este A/S,0,1,0.0,0.0
Náutica del Este AB,1,1,20025.0614,20025.0614
Náutica del Este Corp,0,1,0.0,0.0
Náutica del Este Ltd. Corporation,0,1,88966.6728,88966.6728
Náutica del Este NV,0,1,2976383.753,2976383.753
Náutica del Este Oyj,0,1,0.0,0.0
Náutica del Este S.p.A.,0,1,14436.6728,14436.6728
Náutica del Mar A/S,0,1,196106.0666,196106.0666
Náutica del Mar AG,3,1,43573.3021,14524.434033333331
Náutica del Mar AG Worldwide,3,1,0.0,0.0
Náutica del Mar AS,0,1,9826.6728,9826.6728
Náutica del Mar GmbH & Co. KG,1,1,0.0,0.0
Náutica del Mar LC,0,1,67166.6728,67166.6728
Náutica del Mar LLC Enterprises,0,1,4828.6915,4828.6915
Náutica del Mar Pic,3,2,65787.56539999999,21929.188466666663
Náutica del Mar S.A. de C.V. Carriers,0,1,0.0,0.0
Náutica del Mar S.A. de C.V. Logistics,1,0,22966.6728,22966.6728
Náutica del Mar SE,7,0,0.0,0.0
Náutica del Mar Sagl,0,1,5256.6728,5256.6728
Náutica del Mar Underwater,0,1,0.0,0.0
Náutica del Norte A/S Express,0,1,0.0,0.0
Náutica del Norte AG,1,1,9332.353,9332.353
Náutica del Norte Co Cruise ship,3,0,0.0,0.0
Náutica del Norte Corp,1,0,0.0,0.0
Náutica del Norte Ges.m.b.H.,2,1,0.0,0.0
Náutica del Norte Incorporated,1,1,6943.9228,6943.9228
Náutica del Norte Kga Holdings,0,2,142156.9447,71078.47235
Náutica del Norte LC,4,1,101021.0791,25255.269775
Náutica del Norte Limited Liability Company Carriers,0,1,114528.9026,114528.9026
Náutica del Norte Limited Liability Company Forwading,0,1,25066.6728,25066.6728
Náutica del Norte Ltd,0,1,89366.6728,89366.6728
Náutica del Norte Ltd. Liability Co Services,1,1,0.0,0.0
Náutica del Norte Marina CJSC Marine ecology,1,0,35762.6533,35762.6533
Náutica del Norte N.V. Services,1,1,0.0,0.0
Náutica del Norte Oyj,11,1,3503017.555,318456.1413636364
Náutica del Norte Pic,3,1,10218.6314,3406.210466666667
Náutica del Norte Sagl,4,1,10657.3491,2664.337275
Náutica del Norte Sp Marine conservation,1,1,4687.4842,4687.4842
Náutica del Sol AG,2,2,124150.596,62075.298
Náutica del Sol CJSC Worldwide,1,1,0.0,0.0
Náutica del Sol Cargo,0,1,5736.6728,5736.6728
Náutica del Sol Carriers,1,0,18266.6728,18266.6728
Náutica del Sol Corp,18,1,0.0,0.0
Náutica del Sol Ges.m.b.H.,3,2,64166.6728,21388.89093333333
Náutica del Sol Kga,0,1,0.0,0.0
Náutica del Sol LLC,0,1,0.0,0.0
Náutica del Sol Merchants,3,1,0.0,0.0
Náutica del Sol Pelican,0,2,0.0,0.0
Náutica del Sol S.p.A.,1,1,39994.6762,39994.6762
Náutica del Sol SE,0,1,415712.4468,415712.4468
Náutica del Sol Sagl Solutions,22,1,87866.6728,3993.939672727273
Náutica del Sol Seafarer Company Transit,0,1,26166.6728,26166.6728
OJSC Limited Liability Company,1,0,16266.6728,16266.6728
OOO CJSC Marine biology,1,1,485626.2469,485626.2469
OOO Ltd. Liability Co,4,1,179666.6728,44916.6682
OOO Snapper Sp Holdings,0,1,7050.099,7050.099
Ob River - Co Express,1,1,11504666.67,11504666.67
Ob River AS Consulting,9,1,11035.0197,1226.1133
Ob River BV Transit,0,1,9722.5644,9722.5644
Ob River Company Shipping,0,1,4746.6728,4746.6728
Ob River Corporation Merchants,0,1,5126.6728,5126.6728
Ob River Ges.m.b.H. Logistics,2,1,0.0,0.0
Ob River Limited Liability Company Express,0,1,8430.1812,8430.1812
Ob River Ltd Forwading,0,1,0.0,0.0
Ob River Ltd Freight,1,0,0.0,0.0
Ob River N.V. Forwading,2,1,10402.2507,5201.12535
Ob River N.V. Shipping,0,1,6656.6728,6656.6728
Ob River Plc Marine ecology,0,1,0.0,0.0
Ob River SE Transport,2,1,264225.8517,132112.92585
Ob River Sea spray,1,1,10678.7665,10678.7665
Ob River Surfboard AG Marine conservation,0,1,89603.5322,89603.5322
Ob River Tanker SRL Transit,2,1,6216.5052,3108.2526
Obrien Group,1,0,0.0,0.0
Obrien LLC,1,0,4747.4259,4747.4259
Obrien PLC,2,0,0.0,0.0
Obrien and Sons,1,0,0.0,0.0
"Obrien, Brooks and Gibson",1,0,0.0,0.0
"Obrien, Holden and Ramos",1,0,0.0,0.0
"Obrien, Murphy and Morrison",1,0,0.0,0.0
Obrien-Berry,1,0,0.0,0.0
Obrien-Cabrera,1,0,0.0,0.0
Obrien-Garcia,1,0,0.0,0.0
Obrien-Herman,1,0,0.0,0.0
Obrien-Young,1,0,0.0,0.0
Ocean Blue Ges.m.b.H. Overseas,0,1,263666.6728,263666.6728
Ocean Blue LLC Freight,5,1,25515.4988,5103.09976
Ocean Blue OJSC Forwading,9,1,667354.6174,74150.51304444444
Ocean Emporium - AB Marine,0,1,0.0,0.0
Ocean Emporium Company Fish,3,1,5687.2567,1895.7522333333332
Ocean Emporium Corporation Distribution,0,2,0.0,0.0
Ocean Emporium LLC _,0,1,21966.6728,21966.6728
Ocean Emporium Sp Line,0,1,13336.6728,13336.6728
Ocean Emporium Wakame Ltd Services,0,1,3760666.673,3760666.673
Ocean Explorers Corporation Family,0,1,49190.7882,49190.7882
Ocean Explorers Corporation Marine,0,1,14880.4449,14880.4449
Ocean Explorers Pic Surfboard,12,1,10246.6728,853.8894
Ocean Explorers S.A. de C.V. Transport,2,1,0.0,0.0
Ocean Explorers Sagl Marine ecology,2,1,37572.2709,18786.13545
Ocean Oasis A/S Family,0,1,13646.6728,13646.6728
Ocean Oasis BV Industrial,0,1,14396.6728,14396.6728
Ocean Oasis BV Transport,5,1,16426.2744,3285.2548799999995
Ocean Oasis Ltd Brothers,3,1,5407.0785,1802.3595
Ocean Oasis Ltd Marine life,0,1,9626.6728,9626.6728
Ocean Oasis OJSC Transit,1,1,0.0,0.0
Ocean Oasis S.A. de C.V. Transport,0,1,16966.6728,16966.6728
Ocean Observers Corporation Holdings,2,1,6039.5975,3019.79875
Ocean Observers Corporation Overseas,1,0,4936.6728,4936.6728
Ocean Observers Ges.m.b.H. Export,2,1,22786.0371,11393.01855
Ocean Observers Marine mist,24,1,39678.5423,1653.2725958333333
Ocean Observers and Incorporated Delivery,1,1,0.0,0.0
Ocean Odyssey & Kga Transport,0,1,38766.6728,38766.6728
Ocean Odyssey Charter Boat  CJSC Marine sanctuary,1,1,0.0,0.0
Ocean Odyssey Co Industrial,0,1,7298.0545,7298.0545
Ocean Odyssey Dockyard SE Shipping,0,1,33066.6728,33066.6728
Ocean Odyssey Pic Distribution,18,0,8995.677,499.7598333333333
Ocean Odyssey Salmon S.p.A. Brothers,2,1,0.0,0.0
Ocean Outfitters Kga Marine,0,1,6696.6728,6696.6728
Ocean Outfitters LLC Marine ecology,0,1,0.0,0.0
Ocean Outfitters Sp Express,2,1,4953.1347,2476.56735
Ocean Outlaws Inc Breakwater,0,1,18566.6728,18566.6728
Ocean Outlaws LC Cargo,0,1,0.0,0.0
Ocean Outlaws Limited Liability Company,4,1,8974.3342,2243.58355
Ocean Outlaws Ltd. Corporation Oyster,0,1,5066.6728,5066.6728
Ocean Quest CJSC Import,6,1,5526.6728,921.1121333333334
Ocean Quest Charter Boat  Ltd. Corporation and Son's,1,1,5391.3162,5391.3162
Ocean Quest Co Transport,2,1,4749.7022,2374.8511
Ocean Quest Limited Liability Company Investment,0,1,13886.6728,13886.6728
Ocean Quest Pic Transport,1,1,0.0,0.0
Ocean Quest S.A. de C.V.,47,1,46704.499,993.7127446808512
Ocean Quest Sagl Carriers,0,1,0.0,0.0
Ocean Quest Sagl Seagull,2,1,103930.3559,51965.17795
Ocean Quest Sagl Transit,0,1,12246.6728,12246.6728
Ocean Quest Sp Harbor,0,1,0.0,0.0
OceanFront Delights AG Marine,3,0,5746.0379,1915.3459666666668
OceanFront Delights Abalone BV Brothers,7,1,12373.4277,1767.6325285714286
OceanFront Delights Limited Liability Company Solutions,3,1,50917.4172,16972.472400000002
OceanFront Delights Motorboat LLC Marine,0,1,47166.6728,47166.6728
OceanFront Delights N.V. Transport,1,1,0.0,0.0
OceanFront Delights Sagl Enterprises,2,0,16210.6839,8105.34195
OceanFront Foods Co Beach,2,1,5204.3169,2602.15845
OceanFront Foods LC Marine conservation,12,1,0.0,0.0
OceanFront Foods Limited Liability Company Marine life,0,1,17066.6728,17066.6728
OceanFront Foods Ltd Holdings,0,1,0.0,0.0
OceanFront Foods SRL Line,0,1,14201069.67,14201069.67
OceanFront Foods ОАО Solutions,0,1,153553.4421,153553.4421
OceanGem Flotsam GmbH & Co. KG Delivery,1,1,0.0,0.0
OceanGem Limited Liability Company Carriers,0,1,11472.5842,11472.5842
OceanKing - AS Logistics,0,1,15966.6728,15966.6728
OceanKing Marine ecology Ltd United,5,1,40870.8295,8174.1659
OceanKing Mussel Kga Logistics,1,1,5556.6728,5556.6728
OceanKing s Kelp Company Cargo,0,1,35362.4171,35362.4171
OceanKing s Ltd. Corporation,0,1,146666.6728,146666.6728
OceanKing s N.V. United,28,1,0.0,0.0
OceanKing s S.p.A. Tom yum,0,1,0.0,0.0
OceanKing s SRL Investment,0,1,0.0,0.0
OceanKing s Sagl Shipping,1,1,6458.8197,6458.8197
OceanKing s Sp Line,0,1,0.0,0.0
OceanSavor Laksa Plc & Son's,0,1,0.0,0.0
OceanSavor Ltd. Liability Co Transport,0,1,9276.4131,9276.4131
Oceanfront Oases - Ltd. Liability Co Marine life,1,0,61266.6728,61266.6728
Oceanfront Oases AB Merchants,2,0,5555.4732,2777.7366
Oceanfront Oases AS Overseas,0,1,16032.084,16032.084
Oceanfront Oases Fish AS United,2,1,10792.2445,5396.12225
Oceanfront Oases Manatee Ltd. Liability Co Marine life,0,1,0.0,0.0
Oceanfront Oases Salt spray S.p.A. Transport,2,1,24666.6728,12333.3364
Oceanfront Oases Sp Cruise ship,3,1,160283.8416,53427.9472
Oceanfront Oases ОАО Sextant,0,1,17619.8636,17619.8636
Oceanfront Oasis America N.V. Consulting,2,1,51409.3386,25704.6693
Oceanfront Oasis Canal Ges.m.b.H. Marine sanctuary,0,1,8466.6728,8466.6728
Oceanfront Oasis Company Green,5,1,167229.6957,33445.93914
Oceanfront Oasis Ges.m.b.H. Holdings,3,1,23864.5653,7954.8551
Oceanfront Oasis GmbH & Co. KG Carriers,2,2,138105.74589999998,69052.87294999999
Oceanfront Oasis Sashimi AB and Son's,0,1,123551.1223,123551.1223
Oceanic Blue - Incorporated Brothers,2,1,17066.6728,8533.3364
Oceanic Blue Canal Corporation Transport,6,1,7691.577,1281.9295
Oceanic Blue GmbH & Co. KG,0,1,46466.6728,46466.6728
Oceanic Blue Ltd. Liability Co,0,1,9696.6728,9696.6728
Oceanic Blue Tsunami S.A. de C.V. Distribution,19,1,0.0,0.0
Oceanic Blue _ Limited Liability Company United,1,1,0.0,0.0
Oceanic Explorers Plc Salt spray,2,1,51561666.67,25780833.335
Oceanic Explorers Sagl Chart,0,1,29072.2564,29072.2564
Oceanic Explorers Sashimi Incorporated Marine,3,1,174901.0294,58300.343133333336
Oceanic Explorers Tidal flat,4,1,10846.6728,2711.6682
Oceanic Oasis Dry dock,0,1,33566.6728,33566.6728
Oceanic Oasis Ltd. Liability Co,9,1,29552.3393,3283.5932555555555
Oceanic Oasis NV Aquatic,4,1,40227.3381,10056.834525
Oceanic Oceans A/S Marine,3,1,258645.7655,86215.25516666667
