type,country,id,neighbor_count
organization,Unknown,199,1
organization,Unknown,23990411,15
organization,Unknown,10880329,4
person,Oceanus,Rhonda Price,0
location,Unknown,45ff391d-0f6a-4ee4-abe6-8b06d07dbfd6,0
location,Unknown,e941d006-6590-4143-9d0d-12926b0b6f5c,2
person,Country_271835,Tyler Blanchard,0
person,Country_271835,Shawn Cook,2
location,Unknown,ce2247ab-4922-420f-8d42-504c4ddda305,1
person,Country_271835,Susan Montoya,0
person,Country_271835,William James,1
location,Unknown,e0cdfc51-7473-481d-8900-03f66d6e359e,0
person,Country_271835,Ricardo Gomez,1
organization,Unknown,75471,23
movement,Unknown,14 months,1
organization,Unknown,82408558,1
location,Unknown,f6cca381-c55e-44cc-b685-6c4139459b96,0
location,Unknown,f94bcae5-b023-48f6-a0d5-ff2f01cc00ed,1
event,Unknown,âcatch,1
event,Unknown,âtotal,0
company,Country_675160,Manipur Market AG Consultants,5
Uncategorized,Unknown,âMoby-Dickâ,0
location,Unknown,04eab3c4-ed99-467b-8844-b5279a6b955e,2
organization,Unknown,5312744,2
person,Country_271835,Amanda Santana,1
person,Country_271835,Dana Macias,0
person,Country_271835,Helen Chase,0
person,Country_271835,Candace Burnett,1
organization,Unknown,34153143,2
Uncategorized,Unknown,âTheoretically,3
person,Uzilandor,Jonathan Torres,3
person,Country_271835,Gary Dunn,0
organization,Unknown,721436,2
person,Country_271835,Brittany Frey,0
person,Country_271835,Brett Williams,4
Uncategorized,Unknown,Seafreeze Ltd,3
organization,Unknown,36033030,2
person,Country_271835,Todd Lane,1
person,Country_271835,Alicia Lee,9
organization,Unknown,8112222,0
organization,Unknown,19471,7
person,Country_271835,Linda Holden,4
person,Country_271835,Donna Romero,0
person,Country_271835,Amanda Garcia,0
company,Oceanus,Shona Barracuda AB Worldwide,1
organization,Unknown,415053,4
Uncategorized,Unknown,âBHFâ,2
person,Country_271835,Olivia Bradshaw,3
organization,Unknown,461541,2
Uncategorized,Unknown,âProPublicaâ,0
Uncategorized,Unknown,âyesterdayâ,2
event,Unknown,âlast week,1
Uncategorized,Unknown,âPortlandâ,0
vessel,Unknown,watercraft,0
person,Country_271835,Bradley Murphy,2
person,Country_271835,Madison Franklin,4
vessel,Unknown,Rapido beam,1
person,Country_271835,Mary Montoya,0
vessel,Unknown,Rapido beam trawler,1
movement,Unknown,ordinary,5
person,Country_271835,Kari Zavala,8
location,Unknown,91a2a8e6-f56f-4663-8be9-0bbfd5440489,2
location,Unknown,40cfcd88-fceb-49bd-a71a-053aacddad42,1
location,Unknown,cb537677-9d82-4d58-8066-899bdc51c4f1,0
Uncategorized,Unknown,4âÃâ15â,2
Uncategorized,Unknown,â60,1
vessel,Unknown,diesel,2
vessel,Unknown,bottom otter trawler,2
organization,Unknown,2820033,11
organization,Unknown,1559,0
organization,Unknown,495035052,5
organization,Unknown,25,4
organization,Unknown,96,16
organization,Unknown,60910422,1
organization,Unknown,285351,0
organization,Unknown,75399,0
location,Unknown,da91eeb8-11f7-4634-95e7-f9413e9957aa,1
organization,Unknown,720,1
location,Unknown,fdcbe098-dbe6-4e52-8bd7-96cf3ae30101,0
organization,Unknown,779,1
organization,Unknown,2673,1
organization,Unknown,6185842,0
organization,Unknown,762165,2
organization,Unknown,428,1
organization,Unknown,4962642,16
Uncategorized,Unknown,93,2
person,Country_271835,Olivia Bailey,1
Uncategorized,Unknown,96,16
location,Unknown,ffc679cd-57ac-4846-b023-8be73ca754fa,6
Uncategorized,Unknown,FlodstrÃ,1
organization,Unknown,700,12
organization,Unknown,941899076,12
organization,Unknown,520,2
organization,Unknown,85,0
organization,Unknown,9636,6
organization,Unknown,449,2
Uncategorized,Unknown,âcardingâ,0
person,Country_271835,Tyler Flores,0
vessel,Unknown,Michelle,3
organization,Unknown,2466,0
political_organization,Unknown,72212757,5
organization,Unknown,449820,0
organization,Unknown,6406914,3
person,Country_271835,Madeline Collins,0
organization,Unknown,76609426,0
person,Country_271835,Mrs. Jessica Meyer,0
event,Unknown,âMoreover,0
person,Country_271835,Darren Torres,1
person,Country_271835,Brittany Brewer,0
political_organization,Unknown,8651344,0
person,Country_271835,Daniel Roberts,1
location,Unknown,85b8a8cf-7f07-4bab-8b44-1d79940aab8d,2
organization,Unknown,933754160,0
person,Country_271835,Tyler Turner,0
Uncategorized,Unknown,allAfrica,0
location,Unknown,933c4581-7ecc-4377-995c-7a200fee617b,0
Uncategorized,Unknown,Â£9,0
person,Country_462996,Melinda Bentley,0
organization,Unknown,41713,1
organization,Unknown,900338,1
organization,Unknown,665912557,1
organization,Unknown,1341798,1
organization,Unknown,23299,0
person,Country_271835,Danielle Perry,0
person,Country_271835,Paula King,0
person,Country_271835,Laurie Mclaughlin,0
person,Country_271835,Melinda Williams,0
organization,Unknown,614,3
organization,Unknown,802775,2
organization,Unknown,5688339,0
event,Unknown,morningâs,0
person,Country_271835,Anna Thomas MD,0
person,Oceanus,Michele Black,20
organization,Unknown,3857345,2
person,Country_271835,Ms. Brittany Murray,0
person,Oceanus,Matthew White,0
Uncategorized,Unknown,Â£800,1
person,Country_699698,Tonya Key,0
person,Country_271835,Sara Waller,0
organization,Unknown,99233,1
person,Country_271835,Daniel Middleton,3
location,Unknown,813be272-d3de-43c9-90be-ab14231fcf17,2
event,Unknown,âSay,0
person,Country_271835,Stacey Ortiz,0
person,Oceanus,Scott Simpson,1
person,Country_271835,Loretta Harrington,0
organization,Unknown,203,3
organization,Unknown,99661834,0
organization,Unknown,9838,2
organization,Unknown,848165,0
organization,Unknown,612,1
organization,Unknown,379284134,0
organization,Unknown,55394387,4
vessel,Unknown,Boston,5
person,Oceanus,Matthew Pennington,19
vessel,Unknown,vesselâs,0
vessel,Unknown,waterâs,0
location,Unknown,950ce1a6-a178-4e3e-9316-91ab7ca88664,0
person,Country_271835,Hannah Brown,1
person,Country_271835,Bobby Walker,2
political_organization,Unknown,221942,2
location,Unknown,0d1c7ce3-7243-47c0-9280-a3262b52dc0f,1
location,Unknown,634ac4e7-12af-494f-95f5-cd853363525f,2
organization,Unknown,945632766,0
vessel,Unknown,HMS Montrose,3
organization,Unknown,80737369,6
vessel,Unknown,Montrose,0
organization,Unknown,112156579,2
organization,Unknown,64338295,1
organization,Unknown,81,7
organization,Unknown,73921,0
company,Country_271835,Khundu Ltd. Liability Co,0
organization,Unknown,327277616,2
organization,Unknown,637608,0
person,Country_271835,Benjamin Barton,2
organization,Unknown,5337,1
organization,Unknown,6980,9
location,Unknown,f85f009e-0fa0-403a-845e-64198883bf34,2
location,Unknown,4562fe84-0188-47fd-8e27-67380da0079c,0
person,Country_271835,Stephanie Brown,2
organization,Unknown,33118036,1
organization,Unknown,88813246,0
organization,Unknown,5383294,0
organization,Unknown,9238420,2
political_organization,Unknown,70109,2
vessel,Unknown,underwater,3
Uncategorized,Unknown,waterâ,0
person,Country_271835,Mrs. Katrina Williams,0
organization,Unknown,73166320,0
location,Unknown,dbb07e32-a8f4-47d0-ae61-c2e9774e9284,3
organization,Unknown,13249468,2
vessel,Unknown,Aine,0
person,Country_271835,Anthony Gomez,0
person,Country_271835,Debbie Kelley,4
organization,Unknown,77,12
person,Country_271835,Eric Hanson,0
person,Oceanus,Joshua Haynes,1
organization,Unknown,682313,4
political_organization,Unknown,300,1
person,Country_271835,Krystal Foster,2
person,Country_271835,Roger Smith,0
political_organization,Unknown,37992687,2
Uncategorized,Unknown,nationalfisherman,0
Uncategorized,Unknown,intrafish,0
organization,Unknown,303934,4
Uncategorized,Unknown,choicesmagazine,0
organization,Unknown,58877070,3
Uncategorized,Unknown,usa,2
Uncategorized,Unknown,oceana,1
person,Country_271835,Blake Smith,3
organization,Unknown,42990314,1
organization,Unknown,1338687,2
organization,Unknown,507684,1
Uncategorized,Unknown,ams.usda,0
organization,Unknown,1765605,1
Uncategorized,Unknown,âinitiallyâ,0
Uncategorized,Unknown,SIMPComplianceGuide,0
vessel,Unknown,Cutters,0
Uncategorized,Unknown,âpoachedâ,1
person,Country_271835,Stacy Castillo,0
organization,Unknown,34757443,4
person,Country_271835,Matthew Mack,3
person,Country_271835,David Wilson,0
location,Unknown,f205ff1a-8798-48b7-b535-ad87b9756220,1
location,Unknown,1a2ebb93-1c85-4f40-abb1-cff639788678,1
Uncategorized,Unknown,âAccept Allâ,1
Uncategorized,Unknown,krxd,0
person,Country_271835,Zachary Blackburn,1
vessel,Unknown,operated vehicle,0
person,Country_271835,James Berry,0
person,Country_271835,Robert Goodman,1
vessel,Unknown,Snow Crab,0
person,Country_271835,Mary Durham,3
person,Country_271835,Anna Kelly,1
person,Country_271835,Clifford Sherman,0
person,Country_271835,Carol Wade,0
organization,Unknown,1576352,0
political_organization,Unknown,59600,2
movement,Unknown,Greenwich,0
vessel,Unknown,HMS Medway,0
location,Unknown,1dfb2440-85dc-4f0c-914f-e18498e6cd1b,2
person,Country_271835,Makayla Anderson,3
location,Unknown,92a375a3-0c31-494e-9a56-eeabe3750d90,0
person,Country_271835,Kevin Moreno,0
organization,Unknown,34285153,2
vessel,Unknown,Talleyâs,2
person,Country_271835,Brittany Ryan,0
person,Islavaria,Dana Knapp,0
person,Country_271835,Jeanette Kim,0
organization,Unknown,95743666,1
organization,Unknown,86117,0
organization,Unknown,94361818,1
organization,Unknown,40974,3
company,Country_322527,Diao yu bi sai Tidal BV Export,2
person,Oceanus,Patricia Flores,0
organization,Unknown,74505,2
person,Country_271835,Joshua Roberts,1
person,Country_271835,Denise Moore,0
Uncategorized,Unknown,âseamountâ,0
person,Country_271835,Lisa Castaneda,0
person,Country_271835,Christina Abbott,2
organization,Unknown,4657860,1
political_organization,Unknown,519443204,2
organization,Unknown,3394552,1
organization,Unknown,618,0
person,Country_256617,Brittany Kane,2
Uncategorized,Unknown,Marsâ,1
location,Unknown,bd16ff21-2da0-4ad7-8aec-d04a28b61277,0
event,Unknown,past yearâs,1
vessel,Unknown,whales,3
person,Country_271835,Michelle Campbell,0
organization,Unknown,39995740,2
person,Country_271835,Lauren Garner,0
person,Rio Solovia,Zachary Mclean,1
person,Rio Solovia,Anthony Mendez,0
organization,Unknown,806,2
event,Unknown,Hubble,1
event,Unknown,event,0
Uncategorized,Unknown,Launch Loversâ,1
location,Unknown,cd2685a2-fce5-49ee-8ca7-b9faa081d190,4
Uncategorized,Unknown,LC,1
vessel,Unknown,Spaceflight,3
organization,Unknown,93,2
location,Unknown,e95a9547-3611-4e86-adbe-9aa55dbff21f,0
organization,Unknown,6107715,1
organization,Unknown,2610,0
vessel,Unknown,HawkEye,2
person,Country_271835,Jordan Mcbride,1
organization,Unknown,7575,0
location,Unknown,d5cbeea1-73ac-4d86-adeb-b609629b12bf,1
location,Unknown,416dab02-bf67-48af-a99b-c691339dc5e0,3
location,Unknown,25a765f4-b6d0-4588-9a7a-0798de847cfd,2
location,Unknown,0a715a76-de97-4cc3-80a3-4dcbfa740079,0
company,Country_271835,Madhya Pradesh Market Pic Transportation,2
vessel,Unknown,Manned,1
vessel,Unknown,Aerial,0
organization,Unknown,34731154,1
organization,Unknown,970786,3
person,Uzilandor,Christian Ashley,5
organization,Unknown,8967466,3
person,Orvietea,Benjamin Snyder,2
location,Unknown,b3de0895-285e-4ea8-99bb-ffdc763f7038,2
location,Unknown,a8330af0-375f-4fcb-9171-9628b26b1808,0
organization,Unknown,3308429,0
person,Country_271835,Adam Cook,0
person,Country_712875,Wendy Miller,1
vessel,Unknown,Abrams MIA2,5
location,Unknown,abb62f7c-234a-46d7-b3bb-8f7b4771618c,5
event,Unknown,Tank,3
person,Uzilandor,Kelly James,2
vessel,Unknown,MBTs,0
organization,Unknown,418382,6
organization,Unknown,16927047,3
organization,Unknown,6471708,1
organization,Unknown,520673,0
organization,Unknown,1252007,7
location,Unknown,6c348030-e9d4-4ddc-8ec8-30ac227c6a14,8
organization,Unknown,565431,4
person,Quandarix,Lisa Rocha,11
person,Country_996415,Danielle Sosa,6
person,Country_271835,James Carr,1
person,Country_271835,Daniel Burton,1
person,Country_271835,Jerry Miller,2
organization,Unknown,15758645,3
person,Country_271835,Dakota Flores,6
organization,Unknown,204,4
Uncategorized,Unknown,US Special Operations SOF,2
organization,Unknown,7490484,2
person,Country_271835,Kari Padilla,1
person,Country_198078,Angela Navarro,5
event,Unknown,âaccelerate,2
political_organization,Unknown,327979,4
political_organization,Unknown,414,2
political_organization,Unknown,28422,1
political_organization,Unknown,428949,6
political_organization,Unknown,838200939,3
Uncategorized,Unknown,âbossesâ,1
person,Country_271835,Levi Jones,1
person,Country_271835,Adriana Rhodes,0
person,Uzilandor,Kevin Moore,4
person,Country_271835,Debra Davis,0
person,Country_271835,Jennifer Washington,3
person,Country_271835,Peter Bush,1
organization,Unknown,61,1
organization,Unknown,908,1
organization,Unknown,2278,0
organization,Unknown,3731,0
person,Uzilandor,Sabrina Merritt,3
person,Country_57382,Justin Fowler,0
organization,Unknown,120,0
organization,Unknown,2422788,1
Uncategorized,Unknown,MCDP,0
location,Unknown,c97073d1-61a4-4a06-a189-8b4642a699e1,1
political_organization,Unknown,66,2
location,Unknown,65872b93-db53-4445-a72e-8f84b3d7edfc,2
event,Unknown,todayâs,3
organization,Unknown,268393514,2
organization,Unknown,55242,1
organization,Unknown,637,0
person,Country_271835,Maria Horton,1
person,Country_271835,Maurice Figueroa,0
vessel,Unknown,Ships,4
organization,Unknown,9697,0
organization,Unknown,620019,3
organization,Unknown,45361487,1
organization,Unknown,408603,0
vessel,Unknown,Vehicle Land,3
person,Country_271835,Heather King,2
person,Country_271835,Billy Robinson,1
person,Country_271835,Austin Miller,0
organization,Unknown,369,7
organization,Unknown,6204,1
location,Unknown,96c31987-d50d-4680-9397-2a9d0e3946e1,2
vessel,Unknown,sailboat Freeport,0
location,Unknown,c0ea9f29-9987-490f-bc96-d2a5718c1636,1
organization,Unknown,949,0
vessel,Unknown,Perch,0
organization,Unknown,576618,2
political_organization,Unknown,82357,2
person,Country_271835,Ariel Thornton,2
vessel,Unknown,driftnets,0
organization,Unknown,500633954,1
organization,Unknown,62343,0
organization,Unknown,688224,0
person,Country_271835,George Vance,2
person,Country_271835,Jason Fleming,2
Uncategorized,Unknown,âdimersalâ,1
location,Unknown,c600d751-cc48-4e8e-800e-63ec87a4239f,0
person,Country_271835,Cynthia Huff,2
person,Country_271835,Angela Lee,1
location,Unknown,78ec7fd4-82e0-4725-815d-50be0ccee955,0
vessel,Unknown,CraftâLaw,3
vessel,Unknown,Ocean Patrol,1
vessel,Unknown,ARA Bouchard,0
person,Puerto del Mar,Richard Douglas,2
person,Country_271835,Patricia Reyes,1
person,Country_271835,Kristin Dawson,1
Uncategorized,Unknown,âAwachaâ,0
person,Country_271835,Brandon Hughes,0
Uncategorized,Unknown,âSaikoâ,1
person,Country_271835,Bethany Lopez,0
vessel,Unknown,electric,4
vessel,Unknown,wheeler,1
organization,Unknown,570683,0
organization,Unknown,4532329,2
organization,Unknown,98631,0
organization,Unknown,2658,1
organization,Unknown,5698,2
organization,Unknown,3342,1
organization,Unknown,354,0
organization,Unknown,945,1
event,Unknown,Months,0
company,Country_271835,Tamil Nadu Ltd. Liability Co Express,3
Uncategorized,Unknown,âElquiâ,0
location,Unknown,738338ba-deef-4364-bedf-707a8cbf9a55,1
person,Country_358951,Monica Ramirez,2
organization,Unknown,280094,3
organization,Unknown,40676,2
person,Country_146155,Tracie Price,2
company,Country_146155,David Limited Liability Company,0
organization,Unknown,1998,2
organization,Unknown,669,2
person,Country_271835,Elizabeth Anderson,0
organization,Unknown,903574229,0
person,Country_271835,Kenneth Cain,1
person,Country_271835,Carla Perkins,1
person,Country_271835,Lindsey Conway,0
organization,Unknown,95064,1
person,Country_271835,Ryan Perez,2
location,Unknown,dd3f2822-2964-4d18-92c2-7a6db4b4a9e5,0
organization,Unknown,6567453,0
organization,Unknown,47261702,0
organization,Unknown,730397695,3
organization,Unknown,4086,0
vessel,Unknown,Wartsila,0
location,Unknown,373a8a11-c7a0-4e9b-8397-9d824974259a,2
location,Unknown,a0ea93dc-6767-4682-b424-21b5a24ea24b,0
vessel,Unknown,bulker,1
company,Country_271835,Kariba Dam  Corporation Nautical,3
company,Country_271835,Benton Ltd. Liability Co,20
movement,Unknown,ninety,5
event,Unknown,90,20
organization,Unknown,822596165,9
organization,Unknown,5421,12
company,Country_271835,Pez Dorado BV Logistics,7
location,Unknown,019d89a8-36be-4402-bf3c-d13cb982cf3f,6
location,Unknown,6f59e8d7-8f5d-4a7d-a3a4-50ddcb7ad9ad,7
person,Country_271835,Traci Shields,4
person,Country_271835,Daniel Henderson,6
person,Country_271835,Joseph Smith,2
person,Country_271835,Dr. Gregory Rice,2
person,Country_271835,Breanna Welch DDS,1
person,Country_271835,Jared Martinez,1
person,Country_271835,Darin Torres,2
person,Country_271835,Tracy Rogers,2
person,Country_271835,Kevin Morris,1
company,Country_342065,The Salty Pearl River S.p.A. Export,8
location,Unknown,3051e013-9e40-44cc-98e5-740e3238daaa,5
organization,Unknown,9237588,2
location,Unknown,cdc89aad-5d8c-48bf-b155-81d2a932782b,5
person,Country_271835,William Murray,3
location,Unknown,af9758b0-e4f9-4e08-8dd9-09abc903e4b5,2
organization,Unknown,4183208,0
company,Country_271835,Punjab Market Marine sanctuary ship,1
person,Country_271835,Robert Edwards,0
organization,Unknown,322202416,2
location,Unknown,5025f249-0b3c-4741-a7aa-090d93395acf,0
organization,Unknown,969368807,2
organization,Unknown,80276549,0
organization,Unknown,89,2
organization,Unknown,35282,1
organization,Unknown,813,2
organization,Unknown,62,1
organization,Unknown,44326992,0
location,Unknown,1416a29d-3719-45d6-95a8-782c4e281908,0
event,Unknown,Hunt,2
location,Unknown,0efa50f3-533d-4775-94fa-54cd1c480587,4
location,Unknown,fd6c1e03-d6f4-421e-a493-cdc56ae000b5,3
organization,Unknown,869422192,1
organization,Unknown,542341,14
organization,Unknown,93252,2
organization,Unknown,4627,1
organization,Unknown,1719,2
person,Country_271835,Jennifer Parsons,1
organization,Unknown,8876768,4
organization,Unknown,444,0
person,Country_271835,Denise Vance,4
person,Oceanterra,Zachary Perez,6
person,Country_271835,Craig Santiago,1
organization,Unknown,6460,0
organization,Unknown,64778548,1
organization,Unknown,493641959,1
organization,Unknown,8980454,1
person,Country_271835,Jessica Costa,0
person,Marebak,Erica Hamilton,19
person,Country_144251,Sandra Martinez,8
person,Country_271835,Austin Welch,3
organization,Unknown,6659,3
organization,Unknown,464454263,5
Uncategorized,Unknown,Shipping Corp,0
organization,Unknown,534,6
organization,Unknown,4942,7
organization,Unknown,884332,7
organization,Unknown,982519647,6
organization,Unknown,1354,8
organization,Unknown,923825740,4
organization,Unknown,5865,0
company,Country_271835,Malawi Rift  Holdings Navigation,3
company,Country_271835,Baha de Coral OJSC Marine,3
Uncategorized,Unknown,Navigation Corp,2
Uncategorized,Unknown,Triton Navigation Corp,1
Uncategorized,Unknown,Pontus Navigation Corp,1
person,Helixia,John Jensen,2
person,Country_271835,Michael Frederick,0
organization,Unknown,401289940,3
organization,Unknown,54726,2
organization,Unknown,52193,7
person,Country_144251,Laura Joseph,6
organization,Unknown,697844686,1
organization,Unknown,1555,2
organization,Unknown,3669166,1
organization,Unknown,483398,0
location,Unknown,111274e2-c155-4640-9a8e-f506f3fbca06,3
political_organization,Unknown,7657424,6
organization,Unknown,2234557,3
organization,Unknown,7125,3
person,Oceanus,Jorge Davidson,0
person,Kethanor,Ruben Fowler,6
person,Country_271835,John Riley,0
political_organization,Unknown,256659459,0
organization,Unknown,2357762,2
person,Country_271835,Andrew Graves,2
person,Country_271835,Mathew Taylor,6
location,Unknown,aac2c35c-d06d-45df-a1f8-a0c4001f3897,0
Uncategorized,Unknown,âHSIâ,2
Uncategorized,Unknown,âNYPDâ,1
person,Country_271835,Daniel Obrien,0
person,Country_271835,Jeffrey Hall,1
Uncategorized,Unknown,âbe,2
location,Unknown,8bdf21e8-914b-4fe2-9280-0a69b9b0175d,0
vessel,Unknown,18 wheelers,0
person,Country_271835,Michael Vazquez,0
person,Country_167470,Sara Fleming,6
organization,Unknown,1625166,4
location,Unknown,a325b223-5017-42a8-8eb1-ed7e1a3bbd5b,1
political_organization,Unknown,49101570,1
person,Country_271835,Robert Garcia,0
location,Unknown,6b19fec0-f5d4-4d31-b461-fef270debb3e,1
person,Country_271835,Brett Lopez,0
organization,Unknown,42978392,1
location,Unknown,62d39460-2980-4835-91ea-47073f724d3b,0
location,Unknown,74390fc5-8dc6-4511-a0a8-bc360409b805,1
person,Country_271835,Heather Porter,0
person,Country_271835,Kevin Liu,2
person,Country_271835,Katrina Nguyen,0
location,Unknown,0fab17df-2c08-46b6-8ce9-b13b3a60ff3d,0
person,Country_271835,James Horton,2
person,Country_271835,Brian Hansen,0
company,Country_271835,Rajasthan GmbH & Co. KG,13
organization,Unknown,858,8
person,Oceanus,Rebecca Caldwell,7
person,Country_271835,Alyssa Gonzalez,1
person,Country_271835,Michelle Jackson,0
location,Unknown,27d0dfe7-186c-4016-8f47-40c71e30f48a,0
organization,Unknown,871,3
person,Country_271835,James Scott,2
person,Country_271835,Krista Harris,1
event,Unknown,âeverything,0
organization,Unknown,76030,1
person,Country_271835,William Gray,3
event,Unknown,containers,4
organization,Unknown,9098,1
person,Country_271835,Michael Reed,0
political_organization,Unknown,17592,4
location,Unknown,5d1f2e9c-f74a-41e9-974f-9b4e57edc9d7,3
person,Country_271835,Katherine Chavez,0
company,Country_323509,Nutica del Sol AG,1
person,Country_271835,Stephen Marks,0
location,Unknown,8b8c532f-0ca0-44cc-898c-1d776f2f457a,4
person,Country_271835,James Stewart,1
organization,Unknown,1968776,1
political_organization,Unknown,288971672,0
person,Country_271835,Anthony Larson,2
organization,Unknown,845,0
organization,Unknown,382825160,1
person,Country_271835,Laura Hughes,0
person,Country_271835,Amanda Dean,0
person,Country_12955,Debra Hall,3
person,Country_271835,Kelsey Tucker,0
political_organization,Unknown,460859346,12
organization,Unknown,2793,0
person,Country_271835,Martin Bell,0
person,Country_271835,Michelle Long,1
Uncategorized,Unknown,âlaughableâ,2
organization,Unknown,8325,3
organization,Unknown,437212,0
organization,Unknown,299,1
person,Country_271835,Jennifer Barber,2
person,Country_271835,Ryan Hudson,2
person,Country_697428,James Calhoun,17
person,Country_789455,Harold Strickland,23
person,Country_789455,John Hall,17
person,Country_925382,Christine Maxwell,10
person,Country_789455,Ashley Lewis,9
person,Country_789455,Sandra Bullock,21
location,Unknown,82f2f404-439a-4b2e-b423-726a7f933abf,8
organization,Unknown,298930,5
person,Country_789455,Mark Garcia,13
location,Unknown,f59ca3ce-7fea-4a6b-893b-486565a8ab18,3
Uncategorized,Unknown,âtoppyâ,1
Uncategorized,Unknown,âstagâ,0
person,Country_990614,Samuel Dunn,24
person,Country_271835,John Avila,0
organization,Unknown,2362,1
person,Oceanus,William Palmer,1
location,Unknown,7311cf88-bac1-4ac9-a0d2-c55c02497944,3
organization,Unknown,9979944,11
organization,Unknown,4396031,1
company,Country_271835,Simien Mountains  Company Delivery,3
organization,Unknown,519852438,4
Uncategorized,Unknown,âlegitimateâ,3
person,Country_271835,William Kim,1
person,Country_271835,Jeffrey Strong,3
person,Country_271835,Susan Williams,1
person,Country_271835,Margaret Miller,2
person,Country_271835,Angela Chang,4
person,Country_271835,Daniel Chang,4
person,Country_271835,Victoria Gonzalez,10
person,Country_271835,Jennifer Johnson,10
person,Country_271835,Jeffrey Mills,8
person,Country_271835,Jason Brown,7
person,Country_271835,Jeff Sullivan,3
political_organization,Unknown,6828,3
person,Country_271835,Mr. Eric Logan,4
person,Country_271835,William Phillips,1
person,Country_271835,Heather Holmes,0
person,Country_271835,Elizabeth Jones,1
person,Country_271835,Christian Quinn,0
event,Unknown,âHis,2
organization,Unknown,432526990,0
person,Country_271835,Kathryn Gomez,4
person,Country_271835,Stephanie Wiley,10
person,Nalakond,Lisa Ward,14
person,Nalakond,William Fernandez,16
person,Country_271835,Ryan Lewis,0
person,Country_271835,Christina Chavez,1
person,Country_271835,Jessica Figueroa DDS,0
person,Country_271835,Rebecca Taylor,1
organization,Unknown,463,4
organization,Unknown,762,0
event,Unknown,âbelieve,0
person,Country_271835,Dr. Daniel Massey,1
event,Unknown,âWhatâs,0
person,Country_271835,Brooke Hamilton,0
person,Country_271835,Mrs. Katherine Clark,4
person,Country_271835,Kathleen Benitez,1
Uncategorized,Unknown,Easterlingsâ,2
person,Country_271835,Seth Peters,0
person,Country_271835,Kevin Butler,1
location,Unknown,8851578d-3dd7-4430-8f73-b95305eb1f03,1
organization,Unknown,82379,4
person,Rio Isla,Daniel Pruitt,7
location,Unknown,bc583d11-794a-4a83-abc8-3daa208e1262,4
person,Country_271835,Andrew Torres,0
political_organization,Unknown,8634589,4
organization,Unknown,7260903,0
location,Unknown,a2ac0390-407f-4a94-bc19-6d58d36ea69a,2
company,Country_271835,su y CJSC Canal,5
location,Unknown,9b5a90cf-e801-46a8-bd50-879ab3862c67,2
organization,Unknown,6548672,1
person,Country_271835,Cheryl Conway,0
organization,Unknown,3896,16
location,Unknown,76b8e150-91b4-494d-8ef6-6af706b397eb,2
person,Country_271835,Lauren Smith,0
person,Country_271835,Darrell Lopez,0
person,Oceanus,James Valencia,1
organization,Unknown,798,1
location,Unknown,cc3c9a3e-9226-43e0-9c2e-2cabec77b0fc,1
person,Country_247330,Barry Harris,2
person,Country_271835,Philip Murphy,0
person,Country_271835,April Perry,2
organization,Unknown,245484,0
organization,Unknown,61679,4
organization,Unknown,1983793,2
location,Unknown,73db3de8-b968-40da-875c-7e57c678aa36,1
organization,Unknown,800578,2
organization,Unknown,254340176,0
Uncategorized,Unknown,Attorneysâ,1
organization,Unknown,4332001,1
political_organization,Unknown,9345,13
person,Country_271835,Eric Rogers,0
organization,Unknown,402,1
person,Polarisdom,Jon White,4
person,Country_614826,Emily Kennedy,0
location,Unknown,b1a0ee2a-0e6d-48c2-b639-032e4648fa5c,7
person,Oceanus,Sean Wilson,1
person,Country_271835,Kevin Burnett,1
organization,Unknown,218148,1
person,Country_271835,Rebecca Walker,0
location,Unknown,decfc924-5bdc-4fba-8bbd-bb57d8d478d9,2
person,Polarisdom,Amanda Scott,1
Uncategorized,Unknown,22 Raptor,0
company,Polarisdom,Estrella del Mar Inc Merchants,1
person,Country_271835,Gerald Washington,1
person,Country_271835,Jessica Kelly,0
organization,Unknown,60017,0
person,Country_271835,Annette Barrett,3
event,Unknown,âknow,2
location,Unknown,0c0ae060-2543-4d7e-bed0-e7fab24ba6a5,0
person,Country_271835,Olivia Garner,2
person,Country_271835,Scott Johnson,2
person,Country_271835,Melissa Bates,0
person,Country_271835,Carlos Rose,2
location,Unknown,a03df7da-c2cf-476d-a6ea-95c422969df2,3
person,Country_271835,Amber Green,2
person,Country_271835,Rodney Compton,0
organization,Unknown,381051499,0
organization,Unknown,110727,3
company,Country_271835,su y Worldwide Shark,0
organization,Unknown,4205,2
person,Country_271835,Mary Clements,1
political_organization,Unknown,789040,2
organization,Unknown,16306,3
person,Country_271835,Sylvia Johnson,0
person,Country_271835,Charles Fitzgerald,1
location,Unknown,6eda4eb1-cdb8-4d61-8c72-fae33deb91a7,7
Uncategorized,Unknown,Covid,2
location,Unknown,5fddadd0-71e7-4bdf-a471-daddd5f376b8,4
location,Unknown,7ed038cd-64da-492f-a338-5c4636b91a2b,2
organization,Unknown,80774,0
location,Unknown,4b0f0611-34ce-4733-81af-391943e272c0,4
person,Country_271835,Seth Kelley,9
Uncategorized,Unknown,âFrontlineâ,0
political_organization,Unknown,71084,1
person,Country_271835,Wanda Collins,0
person,Country_271835,Miguel Harrison,0
Uncategorized,Unknown,ââ¯The,0
location,Unknown,24e1e725-9a8e-489c-bbdd-0ce140fd6e3b,3
person,Country_271835,Zachary Sellers,0
